LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
500000,2,1,2,31,-1,-1,-1,-1,-1,-1,3029.483,2524.8706,463.52026,0.0,390.0,12222.818,10000.0,10026.67,6925.652,3000.0,58648.74,3000.0,0
50000,1,1,2,27,0,0,0,0,0,0,39211.027,38064.95,50286.695,29776.402,28191.145,26132.172,2980.1743,2232.8328,1200.0,647.1737,1045.2754,1000.0,0
20000,1,2,2,38,0,0,2,0,0,0,27398.041,18184.664,2023.4531,15883.257,329.84552,2949.4778,2100.0,0.0,8272.863,0.0,1000.0,186.9098,0
30000,2,2,1,58,0,0,0,0,0,-1,9446.411,30115.973,32491.014,15389.812,2641.371,2987.2092,2100.0,2000.0,1195.2646,0.0,1000.0,0.0,1
50000,2,2,1,35,0,0,0,0,0,0,47002.86,52939.625,39914.754,23102.283,29158.037,42651.652,2626.8723,2000.0,1525.0228,2208.0303,3159.5208,1150.9768,0
50000,1,2,1,32,0,0,0,0,0,0,42569.74,27124.613,24747.76,17204.514,16254.399,19113.596,1707.5504,1500.0,1821.4777,351.4543,1060.0851,1000.0,0
50000,1,2,2,24,0,0,0,0,0,0,56589.52,56687.207,41281.426,19311.56,24852.172,23601.822,2333.3499,1898.837,1019.54236,1586.2928,1055.9664,0.0,0
140000,2,1,1,46,-1,-1,-1,-1,-1,-1,228.38264,0.0,719.1616,0.0,646.4913,163.65352,0.0,651.9107,0.0,797.68115,0.0,3407.4436,0
30000,2,2,1,28,0,0,0,0,0,0,27917.576,24833.45,24101.611,19185.535,23299.227,42912.656,3237.6968,1956.6687,1001.65955,1010.87836,2619.6592,3812.8245,0
20000,2,2,2,23,0,0,0,0,0,0,20114.326,8648.833,6459.69,19039.451,17268.281,2044.33,1616.1405,1400.0,3100.0283,2000.0,0.0,0.0,0
20000,2,2,2,23,0,0,0,0,0,0,28330.209,11959.346,10561.137,13920.223,9659.989,3473.6143,1605.2844,1393.6079,2443.5022,476.4969,388.789,0.0,0
50000,2,1,2,23,0,0,0,0,0,0,49386.883,50401.33,64727.89,36987.52,46136.23,29793.754,2700.9192,2477.9822,1661.5449,2000.0,1200.3374,1000.0,0
290000,2,2,1,32,0,0,0,0,0,0,23623.598,15598.366,36485.477,29141.06,20152.0,31633.012,2000.0,2220.449,1800.0,600.0,2400.0,6000.0,0
200000,2,1,1,36,1,-2,-2,-2,-2,-1,0.0,-455.83365,-20.763203,0.0,417.13608,152.80284,0.0,0.0,0.0,0.0,0.0,641.32947,0
200000,2,2,1,38,-2,-2,-2,-2,-2,-2,2724.972,0.0,-166.14839,0.0,2646.1963,4414.636,0.0,0.0,0.0,0.0,1100.0,201.75566,0
60000,2,1,2,23,0,0,0,0,0,0,45732.008,45783.383,54636.27,69679.83,58366.5,47230.688,4999.5303,6207.905,6105.7,5000.0,5000.0,3964.3496,0
150000,1,1,1,32,-1,-1,-1,-1,-1,-1,533.91876,0.0,2770.4534,1262.2579,1548.369,0.0,0.0,3000.0,1199.7635,765.3438,0.0,917.0671,0
40000,1,3,1,39,1,2,0,0,0,0,36852.92,43481.082,22096.033,9328.574,13970.975,1957.2922,0.0,2409.2874,0.0,0.0,0.0,0.0,1
200000,1,2,1,34,-1,-1,-1,-1,-1,-1,1657.4519,313.18277,700.0592,3567.7163,5058.96,932.01434,1.940132,1958.4976,3300.102,1808.814,259.52838,1500.0,0
80000,2,2,1,58,2,2,0,0,0,0,43440.574,68745.17,40383.49,22025.719,28261.982,28062.18,1059.5052,2000.0,2000.0,0.0,1306.8958,707.61084,1
380000,1,1,2,32,2,2,2,0,0,0,18363.266,48783.71,44909.168,65129.246,23012.842,1452.2681,37063.773,0.0,2000.0,3002.2156,0.0,0.0,1
50000,2,2,2,24,0,0,0,0,0,0,32198.059,24087.154,27136.576,18173.182,18783.275,16257.555,2000.0,1710.8685,1499.8464,1000.0,1075.3762,1034.6042,0
50000,1,2,2,32,0,0,0,0,0,0,37361.457,33730.3,54633.008,51080.777,39515.58,43855.85,2000.0,3111.1138,3982.1003,1654.0494,3128.8088,4004.157,1
700000,2,2,2,25,0,0,0,0,0,0,58590.734,63386.047,82294.98,75006.14,65693.14,69436.95,2982.4248,3294.0142,3330.8633,2552.1094,4195.1035,5000.0,0
240000,2,1,2,37,-2,-2,-2,-2,-2,-2,3088.5925,1050.5491,0.0,1633.1377,1147.6523,1470.7582,1242.0704,0.0,1205.2134,703.8456,1500.0,597.98804,0
50000,2,1,2,59,0,0,0,0,0,0,82294.984,97876.69,120080.43,62735.17,65674.69,59867.53,5000.0,3883.755,2500.0,2505.7754,3000.0,3602.8613,0
260000,2,2,2,58,-1,-1,-1,-1,-1,-1,844.9876,889.44196,1458.0182,709.35504,398.33444,1760.248,2652.296,2100.0,2000.0,702.5098,3500.0,1265.9421,0
570000,2,2,1,51,0,0,-2,-2,-2,-2,33190.902,40162.56,431.67807,300.9785,0.0,0.0,4321.49,0.0,0.0,0.0,0.0,0.0,0
200000,2,2,2,24,-1,-1,-1,-1,-1,-1,1260.463,0.0,1113.0723,977.88104,661.7312,390.0,0.0,1144.2676,1700.0,0.0,758.9061,0.0,1
20000,1,2,1,39,0,0,0,0,2,2,51433.53,52775.53,28239.594,16881.826,16985.123,24829.398,2473.2583,2000.0,2736.2407,77.27216,483.27124,300.0,0
50000,1,3,1,68,0,0,0,0,0,0,54465.145,45966.2,59020.402,35255.08,44468.57,36576.098,2770.171,2178.3298,2069.0366,2000.0,2000.0,2000.0,0
160000,2,2,1,29,-2,-2,-2,-2,-2,-2,5017.0576,4551.5586,740.4912,3917.3062,98.52504,0.0,1611.5037,0.0,379.8627,150.0459,0.0,0.0,0
50000,1,2,2,32,-1,-1,-1,0,0,0,3058.7588,2059.5522,2015.3414,8825.8125,5141.047,9474.963,2000.0,1459.2957,4000.0,0.0,2132.4326,1636.0659,0
50000,1,1,1,59,0,0,-2,-2,-2,-2,5679.387,524.9383,0.0,0.0,277.07986,623.3907,3525.7053,0.0,0.0,0.0,0.0,0.0,0
50000,1,2,2,32,0,0,0,0,0,0,47841.26,43373.25,47079.457,47958.695,47484.992,42023.28,2000.0,2400.0,2000.0,2039.5854,2000.0,1110.595,0
50000,1,2,2,25,0,0,0,2,2,2,24735.773,38757.4,25733.041,17581.193,50987.09,47031.59,1397.3927,4681.833,0.0,2012.5463,0.0,0.0,0
60000,1,1,2,37,-1,-1,-1,0,0,0,298.22104,390.0,19898.398,37337.95,16655.473,19942.162,4032.463,7000.0,2000.0,2599.5952,3000.0,73656.086,0
50000,1,2,2,27,2,2,2,2,2,0,38966.2,49312.0,22513.115,14909.453,8736.003,12630.431,0.0,1400.0,0.0,0.0,1000.0,0.0,1
50000,1,3,2,27,2,2,2,2,2,2,233388.14,265374.06,314091.75,205846.12,189625.62,158349.55,8299.22,3137.4634,1601.1696,2000.0,6036.84,8000.0,1
80000,1,1,1,35,-1,-1,-1,-1,-1,-1,1436.2296,1297.842,2500.6135,10275.675,2403.7217,8106.167,8000.509,10000.0,20000.0,1600.0,9955.962,2700.3096,0
50000,2,2,1,24,0,0,0,0,0,0,39409.047,36952.016,41527.85,18231.842,19875.217,20518.715,1562.3734,2200.0,2000.9082,1149.7856,1658.0658,1000.0,1
50000,2,2,1,37,0,0,0,0,0,0,177226.6,209007.9,159778.78,107345.98,136164.72,135956.39,7091.5767,5000.0,5457.27,11500.964,8997.203,4500.7925,0
390000,1,1,2,25,1,-2,-2,-2,-2,-2,1886.8049,5673.3545,211.48978,977.4682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
760000,2,2,2,26,0,0,0,-2,-2,-2,32869.605,15792.734,1449.2792,390.0,0.0,0.0,2259.0054,0.0,0.0,0.0,0.0,0.0,0
380000,1,1,2,27,0,0,-1,-1,-2,-2,4457.1494,3159.743,13595.868,1092.787,124.37712,105.4608,1496.1926,4005.3376,1470.1776,0.0,0.0,0.0,0
420000,1,2,1,39,0,0,0,0,0,-2,28544.404,75921.92,56540.43,10748.858,3843.4045,588.24225,2100.0,3000.0,0.0,0.0,0.0,0.0,0
50000,1,2,2,27,0,0,0,0,0,0,58888.668,88241.2,79453.28,104959.34,59608.53,51108.086,3000.0,3000.0,3688.028,1000.0,2000.0,1958.354,0
240000,1,1,2,59,0,0,0,0,0,0,83869.77,105231.33,120388.77,101569.43,84326.54,72509.164,4999.8677,3720.777,4394.3936,5000.0,3000.0,4469.2266,0
20000,2,2,2,24,0,0,0,0,0,0,19532.33,11357.641,13522.285,14181.099,11362.877,6702.8584,1500.0,1280.195,2000.0,900.206,774.8047,390.0,0
420000,1,3,1,37,2,2,0,0,0,0,72161.984,156012.5,118267.54,112446.3,79498.695,85486.62,1294.2744,4740.311,4000.8184,428.16266,3472.558,3088.6301,1
100000,2,1,1,28,0,0,0,0,0,0,80794.02,62358.863,74988.29,67454.19,73468.1,77922.84,3671.0242,3000.0,3313.8333,4662.9907,3011.78,5000.0,0
30000,2,2,2,27,1,2,0,0,0,0,5061.217,23100.834,29894.883,49550.12,23940.455,23603.086,0.0,1438.5773,2000.0,624.64575,1000.0,1496.6226,0
60000,1,2,2,25,0,0,0,0,0,0,50604.277,100142.54,82354.51,95537.34,70703.63,75349.25,2783.2612,3000.0,4000.0,5000.0,5000.0,5000.0,0
50000,1,2,2,21,0,0,0,0,-1,2,37300.53,28743.959,12970.54,8559.229,1441.4121,3276.0142,1374.7397,1000.0,3499.355,145.0962,0.0,0.0,0
420000,1,3,1,40,-1,-1,0,0,0,0,3805.3027,5507.1816,28313.734,37757.027,19428.293,8463.149,9297.118,5231.1694,3300.099,3000.0,2190.601,11980.739,0
50000,1,2,2,25,2,2,2,2,0,0,34789.086,50504.484,24643.93,7606.35,12833.146,11242.968,0.0,2006.648,0.0,129.0625,1000.0,0.0,1
20000,1,2,1,35,1,2,2,0,0,0,2593.573,13674.14,14478.628,28052.807,949.2888,6361.2944,170.17929,0.0,3000.0,0.0,0.0,700.0,1
10000,2,1,2,25,1,2,-1,-1,0,0,635.88727,584.4864,7851.9907,3059.976,10800.864,1172.4117,0.0,1800.0,0.0,0.0,0.0,0.0,0
50000,1,1,2,27,0,0,0,0,0,0,114055.914,114759.67,133214.64,97207.17,96684.01,92166.016,4777.421,5293.223,4187.8857,3540.396,4693.248,4711.7026,0
390000,2,2,2,35,1,-2,-2,-2,-2,-2,2399.1865,1780.385,0.0,336.39148,181.34908,0.0,1647.7708,0.0,0.0,0.0,0.0,0.0,0
50000,1,2,2,50,0,0,0,0,0,0,18694.6,27579.035,20196.096,18954.498,20389.006,17940.652,2762.3682,2036.0645,568.00555,1000.0,1000.0,390.0,1
50000,2,2,2,22,0,0,2,0,0,0,6867.9736,10809.146,8970.203,19509.178,7389.7227,498.52478,3000.0,0.0,1623.8309,219.47833,0.0,0.0,0
100000,2,2,1,28,0,0,0,0,0,0,245501.53,291329.1,262153.3,230513.11,227873.9,220006.73,15659.392,10000.687,10000.511,19241.797,9761.303,24479.867,0
430000,2,2,2,26,-2,-2,-2,-2,-2,-2,2366.2947,596.65497,0.0,0.0,0.0,284.58945,0.0,0.0,0.0,0.0,0.0,0.0,0
230000,2,2,1,26,1,2,-2,-2,-2,-2,2272.9941,390.0,0.0,0.0,-0.6256231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000,1,1,2,23,0,0,0,0,0,0,48762.45,41028.473,48586.543,33483.69,30904.09,29073.258,2200.0,3000.0,1887.6803,1098.5328,1763.1978,900.0,0
10000,2,1,2,31,-1,-1,-1,-1,-1,-1,1592.8811,251.73885,566.8664,0.0,562.6023,416.26083,0.0,0.0,0.0,1456.5901,0.0,5000.0,1
50000,2,2,2,25,0,0,0,0,0,0,47700.996,57863.543,32964.188,19821.498,26102.1,28237.195,2200.0,1605.414,1500.0,3882.5886,2025.2361,1000.0,0
20000,1,1,2,32,0,0,0,0,0,0,31147.66,26259.871,28781.947,23890.648,16652.072,25974.113,3000.0,2000.0,1794.896,719.35925,1500.0,2958.7883,0
30000,2,3,1,45,-1,-1,0,0,-2,-2,11035.063,15959.833,21178.361,1325.5857,0.0,0.0,3939.524,7085.13,802.3763,0.0,1073.1721,0.0,0
50000,1,2,2,37,0,0,0,0,0,0,173900.31,226034.7,187381.0,164548.92,156250.61,156938.69,8912.479,6624.3467,7087.8584,11948.199,10000.0,7257.0093,0
100000,1,1,1,59,0,0,0,0,0,0,111239.47,123275.44,144527.67,100484.43,102967.37,90725.48,5500.0,4989.3887,4000.0,5000.0,3862.6003,5000.0,0
20000,2,2,1,36,0,0,-2,-2,-2,2,2159.973,3492.1626,347.63956,2285.1536,4322.2285,780.0,2000.0,0.0,330.3873,0.0,0.0,0.0,0
50000,1,2,2,21,-2,-2,-2,-2,-2,-2,1878.5552,0.0,-4.911419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
80000,2,2,1,58,0,0,0,0,0,2,32584.686,45787.074,20557.42,20583.443,28920.787,23392.521,1563.2185,1416.7522,3371.304,964.2051,286.4945,328.74927,1
160000,2,2,1,37,-2,-2,-2,-2,-2,-2,3252.0796,136.99388,0.0,0.0,6861.5356,9869.19,390.0,0.0,548.75323,2300.0,2206.614,2039.4257,0
20000,1,2,1,52,1,2,2,2,2,2,1154.0566,0.0,209.70183,6076.6025,15746.431,658.93304,0.0,0.0,0.0,839.0292,0.0,0.0,1
260000,2,2,2,34,-1,-1,-1,-1,-1,-1,1253.6083,667.6534,3732.1064,1648.6826,1384.7152,5718.059,13007.339,10000.0,3000.0,6000.0,8681.423,10869.023,0
50000,1,2,1,21,0,0,0,0,0,-1,50725.68,48997.652,23838.445,9842.494,1400.7689,5706.339,3065.4485,1893.2322,1917.5782,0.0,2000.0,1067.8962,0
150000,2,1,2,26,0,0,0,0,-2,-2,44572.95,8136.9414,2395.9563,1027.3138,200.28983,316.0,1278.0394,1200.0,1491.7759,0.0,0.0,0.0,0
20000,2,2,2,53,0,0,0,0,0,0,58769.312,48187.363,44807.47,45802.6,47459.016,41176.113,2564.4944,2192.5503,3000.0,3963.7202,2005.6509,1204.4271,0
80000,2,2,2,28,1,2,2,2,-1,2,21271.047,7494.6543,8016.038,11240.339,19392.178,16707.955,0.0,1412.8517,7707.221,2158.105,1000.0,2000.0,0
50000,1,2,1,42,2,2,2,2,2,2,7608.207,10529.438,26281.975,26858.07,25728.914,23140.064,1751.7466,1436.4009,0.0,0.0,0.0,2506.6138,0
20000,2,2,1,31,1,2,-1,-1,-1,-1,2553.0864,974.4783,329.23553,0.0,389.3612,150.0,0.0,1000.0,1300.0,233.42577,800.0,0.0,1
50000,2,2,1,55,0,0,0,0,0,0,68552.42,95216.83,66342.055,29788.428,49446.727,42766.527,4035.977,2998.4604,1500.0,2006.836,2000.0,188.26915,0
50000,2,2,2,29,0,0,0,0,0,0,127388.53,111776.56,126681.79,91222.87,98969.62,92812.03,4158.927,5174.351,5060.2236,5029.0664,5000.0,5034.2773,0
700000,2,1,2,34,1,-1,0,0,0,0,6531.065,32582.795,47335.176,89702.2,29504.445,30068.969,7502.5034,1339.5945,5164.823,1000.0,2037.3953,20001.12,0
80000,2,2,1,39,-1,-1,-1,-1,-1,-1,4825.3574,2461.1084,8027.248,26880.727,24225.13,13993.742,12001.489,16726.049,20406.531,18753.322,7764.2007,7000.0,0
50000,2,2,2,23,0,0,0,0,0,-1,9187.426,14384.875,16402.893,6890.4824,544.79504,378.82248,2967.0327,2000.0,291.51382,0.0,1014.6875,0.0,0
20000,2,1,1,33,1,2,2,0,0,0,42461.574,18949.389,51524.945,67497.54,51426.516,33553.465,0.0,3208.7024,6477.9766,1100.0,2000.0,5976.449,1
50000,1,2,2,26,0,0,0,0,0,0,43457.47,22912.389,20024.902,7763.495,652.74774,1607.2615,2164.8042,1810.1498,1002.1074,0.0,0.0,0.0,0
260000,1,2,1,34,-1,-1,-1,-1,-1,-1,997.34076,559.83386,326.0,390.0,6117.48,618.3549,1000.0,1438.2162,1025.621,8000.0,0.0,900.2556,0
260000,2,1,2,44,-1,-1,-1,-1,-1,-1,5494.726,14023.916,9881.632,14984.213,13132.822,16463.873,37900.543,24985.963,43648.75,24453.186,20000.0,2527.7283,0
30000,2,2,2,23,0,0,0,0,0,0,19563.45,18810.182,26375.676,41400.02,27453.139,16334.69,3195.4136,2309.9446,3739.093,1000.0,1500.0,2000.0,0
50000,1,1,2,32,0,0,0,0,0,0,91761.43,78798.41,93221.55,59209.5,56039.12,60877.242,4000.0,4406.672,3300.0264,2501.8552,3028.1929,4417.736,0
30000,2,2,1,53,0,0,0,0,0,0,25971.71,11034.639,18147.326,20581.197,20462.736,24246.998,2000.0,1945.0154,2000.0,1101.2462,1500.0,1966.109,0
50000,1,1,2,38,-1,-1,-1,-1,-1,-1,1729.9376,4426.9106,2538.066,5823.514,1423.2509,9194.264,7080.6196,4351.518,7493.8047,478.61414,9646.079,1000.0,0
50000,1,2,2,42,0,0,2,2,0,0,7534.583,6629.929,5823.148,12579.576,10275.639,10099.789,4303.1724,1300.0,0.0,0.0,1000.0,1000.0,0
50000,2,2,2,24,0,0,0,0,0,0,38523.156,41500.043,45628.434,31914.033,28463.55,31561.695,2500.0,2006.2821,1848.4836,1685.6921,2300.0,2012.428,0
20000,2,1,2,27,0,0,0,0,-2,-2,35032.445,27909.799,6707.585,1862.6909,390.0,499.874,5000.0,1200.0,1249.5647,0.0,0.0,0.0,0
260000,2,2,1,31,-1,-1,-1,-1,-1,-1,1421.7367,231.8862,0.0,0.0,3922.5432,1407.1835,294.1103,1070.0764,1000.0,8075.9263,629.2498,4697.0522,0
50000,1,2,1,34,-1,-1,-1,-1,-1,-1,6026.2183,780.06885,5181.114,16170.892,34822.684,13362.985,3900.2961,12146.681,6350.9165,47651.254,3372.086,11809.263,0
160000,2,2,2,67,-2,-2,-2,-2,-2,-2,4172.13,1324.7307,0.0,859.6418,703.52405,916.05695,1613.5247,0.0,1000.0,942.1706,580.18164,396.75436,0
200000,2,3,1,59,1,-2,-2,-2,-2,-2,568.61456,397.0159,0.0,0.0,-36.181667,-2.1780515,0.0,0.0,0.0,0.0,0.0,0.0,1
30000,2,2,2,28,1,2,-1,0,0,0,363.99762,157.36577,779.7609,8880.014,8246.66,19531.957,0.0,727.9222,1601.273,0.0,2003.4872,3936.8508,0
160000,2,1,1,51,-2,-2,-2,-2,-2,-2,1021.26843,0.0,198.39114,780.0,2126.8813,1261.9285,0.0,1145.956,1136.4784,1017.06885,1000.0,1235.6447,0
30000,1,3,1,52,1,2,2,0,0,0,1575.5569,4273.284,7404.149,6637.533,3894.8926,8242.845,0.0,256.28412,0.0,0.0,0.0,0.0,0
100000,1,1,2,28,0,0,0,0,0,0,159316.17,177777.52,189763.56,139419.78,139512.53,129292.89,10011.362,6200.219,5312.6113,8000.0,5000.0,10190.817,0
50000,1,1,2,27,0,0,0,0,0,0,71160.34,86741.16,81579.34,88629.82,71586.875,63358.965,4028.213,3000.0,3000.188,2794.7937,2203.2698,2008.6909,0
30000,2,3,1,45,0,0,0,0,0,0,19702.773,21155.102,18255.01,14286.415,15894.135,5549.6416,1000.0,1538.2986,2000.0,468.81915,667.2458,0.0,0
50000,2,2,2,53,0,0,0,0,0,0,78891.87,75231.29,70193.414,46404.844,56375.81,65514.664,3944.915,3000.0,2109.027,3000.0,3555.939,3000.0,0
50000,2,1,2,27,0,0,0,0,0,0,70494.97,80135.4,133858.97,72902.09,53471.91,45818.79,5000.0,4911.3013,2505.0464,904.7027,2321.9504,3824.3691,0
20000,2,1,1,39,1,2,0,0,0,0,60124.363,16041.101,55610.56,59944.15,88754.61,29112.64,0.0,7698.599,4000.0,4166.9688,727.8718,3454.202,1
20000,2,2,1,26,0,0,0,0,0,0,56593.8,50525.79,50528.77,58021.64,50677.17,46894.086,4000.0,2441.2148,3097.2812,2730.1794,2000.0,2300.0,0
50000,1,2,1,37,2,2,0,0,0,0,35736.516,64887.555,28278.176,20062.37,19341.686,28745.05,1000.0,2000.6106,382.60016,0.0,2000.0,346.77576,1
30000,2,2,1,33,0,0,0,0,0,0,15922.909,15923.668,14255.426,9192.47,9312.294,9038.041,1500.0,1166.0078,1207.0033,411.7017,1000.0,55.61196,0
80000,2,2,2,58,-1,-1,-1,-1,-1,-1,1337.6516,700.6396,790.5801,970.69366,0.0,1915.6517,361.9744,810.0554,5000.0,0.0,7001.2466,686.02496,0
390000,2,1,2,23,0,0,-2,-2,-2,-2,5033.8345,3924.2747,304.38052,0.0,0.0,0.0,1329.6927,387.43787,0.0,0.0,0.0,0.0,0
50000,2,2,2,24,0,0,0,0,0,0,36927.67,31807.969,22521.465,13345.683,19052.195,16420.457,3000.0,2000.0,600.0,887.3579,500.0,0.0,0
50000,2,2,2,24,0,0,0,0,0,0,18745.078,23217.33,21094.172,17947.68,17057.516,17712.44,2000.0,1500.0,1000.0,780.0,1196.5243,221.00166,0
80000,2,2,2,40,0,0,0,0,0,0,45498.516,46128.273,40335.09,56845.367,72859.195,28817.346,2772.154,3000.0,3919.104,5000.0,1500.0,1000.0,1
50000,1,3,1,34,2,0,2,2,0,0,55621.594,77349.12,63373.242,114968.38,115582.91,51245.11,20667.904,0.0,0.0,28693.797,766.4844,11874.307,1
160000,2,2,2,36,-2,-2,-2,-2,-1,-1,0.0,-5.494987,0.0,3239.522,27923.201,9964.006,0.0,0.0,18188.402,44937.8,5000.8926,2683.84,0
50000,1,2,1,35,0,0,0,0,0,0,55538.9,50797.902,47279.9,30933.355,30460.709,32431.215,3000.0,2263.0964,2000.0,1446.9274,2000.0,1000.04224,0
380000,1,1,2,47,2,2,2,0,0,2,26417.29,14674.623,10484.684,17038.94,19846.273,9875.276,228.34262,0.0,2600.0,592.8152,0.0,0.0,1
200000,1,1,1,37,-2,-2,-2,-2,-2,-2,335.9578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
520000,1,2,2,21,-2,-2,-2,-2,-2,-2,2750.3987,1046.6167,0.0,152.44308,0.0,0.0,2000.0,0.0,1.516021,0.0,0.0,0.0,0
700000,2,1,2,24,0,0,0,0,0,0,16815.172,15488.775,45497.1,45447.402,21534.557,28839.906,2000.0,2576.4885,2000.0,415.055,2000.0,6000.0,0
140000,2,1,2,46,1,2,-1,-1,-1,-1,494.3399,427.52844,9319.439,4996.709,390.0,2975.0994,0.0,1871.3635,7323.454,0.0,2745.2185,1200.0,1
290000,2,2,2,28,0,0,0,0,0,0,26641.49,49397.746,42127.84,48302.41,48938.535,88853.03,4585.4604,2704.3542,1000.0,951.21857,5000.0,8913.012,1
16000,2,2,2,24,-1,2,2,0,0,0,6819.3447,23933.602,19534.797,14615.623,5764.9927,9999.084,2065.187,0.0,2030.9825,0.0,1500.0,357.4751,1
240000,2,1,2,27,-2,-2,-2,-2,-2,-2,1452.1974,325.35352,265.00327,607.0381,398.8057,729.2487,0.0,0.0,390.0,390.0,705.06354,6.395756,0
50000,2,1,2,24,0,0,0,0,0,0,32197.771,18797.498,17385.53,8776.23,8816.061,12906.079,5000.0,1600.0,1500.0,500.0,1500.0,1520.3907,0
50000,2,2,2,33,1,2,0,0,0,0,6512.9927,9454.344,6680.8906,2268.3696,4718.8813,9907.701,0.0,1000.0,1000.0,0.0,1200.0,0.0,0
50000,1,1,2,23,0,0,0,0,0,0,11979.196,8571.674,20332.79,9973.766,3434.557,799.7746,1500.0,2000.0,0.0,0.0,0.0,0.0,0
20000,2,2,2,23,0,0,0,0,0,0,24316.734,13937.953,16148.342,19853.002,18967.902,5220.8823,1380.0675,1500.0,2545.6157,1500.0,0.0,0.0,0
50000,1,2,1,42,2,2,2,2,2,0,29775.65,30599.19,23544.986,17654.064,50640.45,22779.17,0.0,2600.0,0.0,1520.4895,1000.0,0.0,0
200000,2,2,2,22,-1,-1,-1,-1,-1,-1,4942.845,3314.5273,2986.379,1482.4327,2210.8386,9431.246,3688.9216,2003.9803,2500.0,4000.0,5752.951,10000.0,1
50000,2,3,2,31,2,2,2,2,2,2,46170.055,42670.707,50653.895,47231.03,90780.57,43662.438,2016.7223,2500.0,201.81052,2268.855,0.0,0.0,1
240000,2,1,1,37,-2,-2,-2,-2,-2,-2,2562.9421,689.95703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50000,2,3,2,23,0,0,0,0,0,0,50898.926,52415.633,47498.617,47909.28,42018.14,18208.41,4151.4194,1544.9425,2748.3928,3000.0,442.0898,500.0,0
50000,1,1,2,24,0,0,0,0,0,0,60640.76,60032.625,75500.36,37854.637,36546.83,34462.883,4242.9224,2982.3364,1647.0336,1600.0,1600.0,2000.0,0
240000,2,1,1,37,-2,-2,-2,-2,-2,-2,4272.203,2485.229,606.9471,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
150000,1,1,1,32,-1,-1,-1,-1,-1,-1,309.21332,233.45909,3977.465,8405.525,2886.4077,0.0,3000.0,10958.909,7572.2026,1600.0,0.0,0.0,0
140000,2,1,2,31,-1,-1,-1,-1,-1,-1,390.0,0.0,0.0,0.0,326.0,1008.83496,0.0,0.0,0.0,1000.0,442.13412,9393.768,0
180000,2,2,2,31,-1,-1,-1,-1,-1,-1,3480.929,1668.5547,2754.8174,2960.9768,2493.3083,2692.3455,1300.0,2000.0,3004.771,2327.433,2197.8853,1263.0442,1
100000,1,1,1,32,0,0,0,0,0,0,75334.24,55048.395,71280.195,50165.023,61271.18,46824.36,3899.8496,2657.563,3201.1045,3400.4807,2500.0,3000.0,0
40000,2,3,1,43,-1,-1,-1,-2,-2,-2,1505.1162,0.0,0.0,0.0,0.0,0.0,1200.0,443.08084,0.0,0.0,1000.0,0.0,0
20000,1,1,1,39,0,0,2,-1,2,2,19780.928,24443.916,1645.4808,36935.812,8359.311,1373.2462,6000.0,0.0,10299.328,0.0,0.0,0.0,0
680000,2,2,2,23,-1,-1,0,0,0,0,1274.9403,780.2876,9417.451,16836.922,8998.415,389.45663,5000.0,3000.0,1068.1377,1591.9977,682.4953,517.51227,1
50000,1,2,2,25,-1,-1,-1,-1,-1,-1,3062.768,4567.991,14578.375,4826.2505,763.9395,1897.3497,5674.5674,3708.801,1000.0,2000.0,4060.9294,1699.7748,1
410000,2,2,1,34,1,-2,-1,-1,-1,-1,553.6538,312.7351,91.434525,2275.2126,16055.189,2384.224,0.0,1500.0,13480.405,104183.44,668.08185,7000.0,0
80000,2,2,2,24,-1,-1,-1,-1,0,0,300.7436,0.0,0.0,8050.72,5848.962,3652.473,1524.4446,1154.9695,4309.87,10.708667,2000.0,3828.2036,0
240000,2,2,2,26,1,-2,-2,-2,-2,-2,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30000,2,2,1,24,0,0,0,0,0,0,48130.13,26684.035,25628.828,18554.023,16235.793,18189.424,2000.0,1428.3063,3000.0,1000.0,1283.6582,2000.0,0
60000,2,1,2,23,-1,-1,-1,-1,0,0,1092.7355,1158.6659,16969.172,19610.762,12141.684,12242.95,23436.389,44329.88,9167.199,4386.8,13596.278,6000.0,0
80000,1,1,2,32,-1,-1,-1,-1,0,0,0.0,0.0,0.0,5360.6025,3282.7502,446.6642,420.97415,1538.4337,3333.5317,0.0,0.0,663.68286,0
100000,2,2,1,26,0,0,0,0,0,0,145094.98,120711.23,101517.35,85443.93,101751.25,65410.05,4563.048,3893.0151,7482.9873,9221.311,3000.0,3281.5862,0
