SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,default,LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
2,3,1,1,-2,-2,-2,-2,-2,0,20000.0,24.0,30290.072,17229.686,390.0,-50616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,1,-2,-2,-2,-2,-2,0,0,50000.0,21.0,-165562.75,3310.8804,-46122.65,33495.67,0.0,14010.862,1000.8687,0.0,0.0,1488.3749,0.0,0.0
2,1,2,0,0,0,0,0,0,0,80000.0,23.0,20879.947,2093.0896,3831.0054,348406.56,5152.4697,274903.8,3102.3877,3000.0,6485.667,3.1314666,3089.4028,2043.6154
2,3,2,1,-2,-2,-2,-2,-1,1,20000.0,32.0,39531.43,1059.3438,0.0,-50616.0,0.0,9366.057,1153.1608,0.0,1465.403,1000.0,0.0,780.0
2,3,2,0,0,0,0,0,0,0,230000.0,43.0,56283.29,36713.824,57697.34,35374.906,170630.06,773.7139,3203.1482,3012.294,3540.6614,1700.2177,10279.908,1867.0549
2,2,2,0,0,0,0,0,0,0,440000.0,60.46003,109760.24,155215.83,352951.25,339749.84,171660.94,63561.164,31208.023,20004.139,27421.729,13588.39,95232.97,125424.45
2,2,2,1,-2,-1,-2,-2,-2,0,50000.0,24.0,130153.914,135.92969,695.4545,390.0,0.0,1162.883,0.0,154.86789,0.0,0.0,0.0,0.0
1,1,2,0,-1,0,0,0,0,0,260000.0,42.0,18587.627,91101.3,64797.355,201552.72,56498.91,18110.955,5000.0,3023.4165,5000.0,6500.0,0.0,35468.19
1,2,1,0,0,0,0,0,0,1,200000.0,45.0,25646.863,48487.055,38427.082,16650.365,12562.757,10400.243,1223.2642,1800.0,1598.6528,850.87445,900.0,4001.283
2,1,2,2,0,0,0,0,0,1,350000.0,49.0,14026.57,50635.71,17033.59,92292.53,-81326.78,30270.527,5401.7627,8624.159,4908.962,3012.947,2000.0,1000.0
1,1,1,-1,0,0,0,-1,0,1,480000.0,45.0,18643.55,61077.234,104491.98,66764.55,93948.305,29796.355,10000.0,12004.2,15129.332,11989.548,7322.103,8466.653
1,1,2,-2,-2,-1,-2,-2,-1,0,10000.0,30.0,14534.802,547.6339,24093.55,7659.395,-81326.6,-150953.0,1998.9205,2008.544,0.0,0.0,896.3299,4000.0
2,5,1,-1,-1,0,0,0,0,0,160000.0,25.0,33605.855,23605.916,29011.6,27170.541,17304.707,11829.268,641.45575,2483.6338,3000.0,2000.0,2000.0,2000.0339
2,1,1,0,0,0,0,0,0,0,500000.0,54.0,178207.97,174588.19,195519.53,238665.36,182990.36,167904.75,51233.16,2000.0,21988.055,25788.04,26085.33,30002.55
1,3,1,0,0,2,2,0,2,1,350000.0,42.0,21088.871,43491.793,24561.588,33937.38,10494.109,15398.651,2691.8281,3000.0,700.0,0.0,0.0,27545.215
2,1,1,0,0,0,-2,-1,-2,0,160000.0,32.0,17947.258,124582.18,9545.8545,18059.049,19049.463,128009.59,396.0,1253.7444,0.0,0.0,20000.0,13883.012
1,2,2,-2,-2,-2,-2,-2,-2,0,80000.0,35.0,3059.7903,-69777.0,38405.168,-217.2296,1155.7903,1551.931,1200.0,3121.3435,365.01685,564.9833,499.22345,0.0
2,2,2,2,0,2,-1,0,0,0,80000.0,21.0,68771.26,-69777.0,96159.09,239.38362,45895.277,27860.014,2640.1914,1324.2902,0.0,780.1206,0.0,0.0
2,3,1,-1,-1,-1,-1,-2,-1,0,110000.0,27.0,12639.534,-69777.0,1639.7345,6531.2065,5457.447,1045.2845,0.0,2954.136,1000.0,0.0,3500.0,0.0
1,2,2,-1,2,-1,-1,-1,-1,0,50000.0,27.0,126061.484,18064.361,7785.708,18399.05,18621.713,-150953.0,313.16635,1810.7983,1500.0,618.0344,1490.207,923.3005
2,1,1,-2,-2,-2,-2,-2,-2,0,50000.0,21.0,9962.923,1269.5648,193.28647,-50616.0,316.0,38004.008,0.0,5500.0,0.0,30.190062,0.0,367.75525
2,1,2,1,2,2,2,2,2,1,100000.0,32.0,7945.255,-69770.625,65266.832,10506.039,0.0,11660.238,2013.7775,5000.0,0.0,0.0,3000.0,4000.0
1,2,1,1,2,2,2,2,2,0,10000.0,26.0,7969.977,390.0,-46127.0,26569.328,-50446.438,6143.994,1700.8302,0.0,0.0,0.0,4038.3252,0.0
2,1,1,0,0,0,0,0,0,0,80000.0,27.0,15547.174,-69777.0,9824.34,0.0,4410.4707,716.38104,2000.0,0.0,0.0,125.07941,3476.5825,374.0913
2,2,1,0,0,0,0,2,0,0,10000.0,28.0,1064.4587,19944.135,25057.744,17466.068,19152.85,13273.251,2142.0178,1791.3279,1930.4277,1004.357,0.0,1501.007
2,3,2,0,0,0,0,0,0,0,120000.0,33.0,17122.309,36178.473,81651.92,37972.227,74239.63,60946.406,8019.6113,2456.5088,6769.5376,5408.997,4000.0,1000.0
2,1,2,2,0,0,0,0,0,1,515221.28,44.0,15912.945,30470.998,8009.486,4791.81,48338.55,49991.73,5000.0,2000.0,5000.0,5539.787,5000.0,1500.0
2,2,2,0,0,0,2,0,0,0,290000.0,41.0,143407.58,1001.01715,9863.246,971.5782,1823.1797,-150953.0,5890.6064,545.2703,654.9549,3000.0,0.0,3100.0
2,1,1,2,-1,0,0,0,0,0,50000.0,29.0,2833.8894,82100.586,12578.948,1544.8759,5066.353,344.28973,1289.2732,7620.9717,1099.4501,553.5577,4000.0,0.0
1,1,1,0,0,0,0,-1,2,0,500000.0,32.0,209484.34,215704.27,102207.18,292913.56,235967.69,49347.055,7505.9033,11953.354,4193.436,14999.603,16077.387,47801.55
2,2,2,0,-1,-1,-1,-1,-1,0,180000.0,29.0,48970.348,39551.133,29625.225,24377.646,27164.143,27993.277,0.0,2916.3293,3284.5303,2803.061,2000.0,2500.0
2,1,2,-1,0,2,-2,-1,0,0,50000.0,21.0,1967.159,114683.93,6144.475,-50611.44,181.87796,389.94705,828.1046,0.0,0.0,0.0,624.86646,1038.9099
2,1,2,2,-1,-1,-1,-1,-1,0,80000.0,26.0,1474.8113,6106.8584,2407.0225,1107.2909,7991.6885,-150953.0,0.0,1500.0,364.47742,837.64764,0.0,16.102856
2,1,2,-2,-2,-2,-2,-2,-2,0,150000.0,52.0,5983.2695,103189.48,85748.27,23603.525,108133.02,172446.19,8000.0,14120.304,1637.6539,4698.3545,8003.2964,0.0
2,1,2,0,0,0,-1,-1,0,0,180000.0,35.0,50591.098,81186.484,50257.637,40285.234,20174.209,10453.238,4690.747,2056.3652,2303.89,2501.4065,9575.775,1500.0
2,3,2,0,0,0,0,0,0,0,170000.0,39.0,59357.2,58922.285,13597.269,47705.504,50454.285,18127.14,2265.6865,0.0,3044.9607,1500.0,3290.5964,5000.0
2,2,2,0,0,0,0,0,0,0,90000.0,31.0,13577.561,3179.3706,16448.342,19178.096,15122.216,-150935.7,0.0,2299.3345,2592.0986,1500.0,2000.0,2077.0925
2,2,2,-1,-1,0,-1,-1,-1,1,60000.0,21.0,50362.82,48390.82,0.0,22852.182,41785.887,15934.376,3500.0,0.0,5500.0,3000.0,2200.0,10000.0
1,2,1,-1,-1,-2,-1,-1,-1,0,30000.0,21.0,99869.01,124641.51,-46127.0,80512.89,85964.11,-150938.73,2383.4624,5404.1333,0.0,0.0,10000.0,0.0
1,1,1,0,0,0,0,0,0,0,250000.0,39.0,23597.52,80875.31,47377.58,12053.108,68933.93,30535.57,2000.0,10309.069,1498.8943,1400.1615,14458.881,10259.776
2,1,2,0,0,0,0,0,0,0,264596.3,47.0,75394.74,37461.254,94743.77,138573.55,29554.732,143079.19,7504.71,9198.908,6186.6865,8162.238,15886.187,2884.028
1,1,2,0,0,0,0,0,2,0,240000.0,47.0,131527.05,26531.537,101407.54,76849.4,-81326.695,25045.85,6806.5845,7298.2803,7274.122,8000.0,2000.0,6381.7095
1,2,1,0,0,0,0,0,0,1,30000.0,30.0,59099.625,118046.22,90187.6,28424.281,99402.59,19462.287,0.0,2616.5784,405.96277,1871.5709,3832.7466,994.7828
2,2,1,0,0,0,2,-1,-1,0,200000.0,32.0,21366.375,-69777.0,22230.338,37501.336,27504.475,26627.61,6012.5596,3559.9265,1500.0,1109.7188,977.7204,2000.0
1,1,1,-1,-1,-1,-1,-1,0,0,180000.0,62.68616,500133.94,388684.56,325198.47,181565.64,2494.783,197383.47,102057.055,20337.861,225264.88,10200.0625,36172.08,190671.45
2,1,2,-2,-2,-2,-2,-2,-2,0,120000.0,21.0,82106.914,60949.938,88823.03,1722.857,3655.1946,4841.234,2000.0,1000.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0,0,0,0,10000.0,21.0,46106.973,0.0,-46122.81,-50611.12,8452.729,-150953.0,0.0,0.0,0.0,3788.8625,378.11313,2684.2925
2,2,2,1,2,0,0,0,0,0,180000.0,47.0,23356.158,0.0,194775.48,13819.525,32797.965,80728.76,1118.5841,0.0,4311.21,0.0,5000.0,649.788
2,3,1,1,-2,0,2,-1,0,1,280000.0,21.0,85302.52,62953.574,58174.79,79204.016,62217.035,39666.883,7704.848,4028.5825,4099.3857,3995.4675,4000.0,4000.0
2,2,1,0,0,0,0,0,0,0,230000.0,36.0,-165580.0,9401.577,27434.969,198065.02,16357.224,35056.8,7701.122,21190.691,2135.899,18974.457,4011.7654,3074.0933
2,1,2,1,-2,-1,0,0,-2,0,90000.0,21.0,2275.6536,6920.881,4473.103,77653.32,7696.903,6418.221,1183.9927,6000.0,0.0,1200.0,2500.0,289.95905
1,2,2,-1,2,2,-1,0,-2,0,180000.0,26.0,1305.9651,25701.664,203.18552,758.0907,34295.633,574.1749,0.0,686.2617,390.0,0.0,0.0,0.0
2,2,1,-2,-2,0,0,0,0,0,371164.7,52.0,136744.89,138341.45,57878.95,116086.06,222793.31,103107.99,3000.0,28513.502,6000.0,2000.0,7775.184,2039.3403
2,2,1,-2,-2,-2,-2,-2,-2,0,20000.0,21.0,0.0,0.0,116.43215,-50611.156,17434.504,154.0949,0.0,0.0,395.8822,0.0,1000.0,0.0
1,2,2,-1,0,0,0,0,0,0,360000.0,27.0,19793.768,339.6748,25586.36,62528.74,17841.982,5718.2563,1261.6779,316.0,3203.0002,4.3545146,142.22794,30023.38
1,2,2,1,-1,-1,-1,-1,-1,0,30000.0,27.0,7519.658,664.9553,7902.9707,17470.596,-81334.0,1793.9984,0.0,1908.437,0.0,0.0,0.0,0.0
2,1,1,-1,-1,-1,-1,-1,-1,0,10000.0,27.0,110334.28,93218.484,13854.217,3632.0679,9786.543,2216.5693,1500.0,1168.2521,0.0,1240.9614,900.0,625.87067
2,1,1,0,0,-1,-1,-1,0,0,460000.0,49.0,26001.646,25737.746,33389.215,13489.994,25092.223,12512.738,9923.183,7825.959,1689.5042,1260.2117,2000.0,1500.0
1,2,2,-1,-1,-1,0,-1,0,0,180000.0,27.0,24238.049,17844.568,5825.6724,1815.9451,504.0916,16129.516,1200.0,1577.1702,1000.0,1000.0,798.6143,742.1366
2,2,1,2,0,2,0,0,2,1,230000.0,25.0,77057.02,47886.758,735.9785,56118.14,30171.578,29395.191,3356.016,4554.2837,2943.6365,248.87784,2280.7688,24896.338
1,2,2,-1,2,2,-2,-2,-2,0,20000.0,21.0,118.3078,-69770.086,55183.133,390.0,-81334.0,-150938.55,0.0,0.0,0.0,0.0,0.0,912.4177
2,2,1,-1,-1,-1,-1,-1,-1,0,150000.0,36.0,13117.769,29429.676,1264.6666,18670.873,7157.525,14806.315,2833.3296,2710.0005,2200.6475,4000.0,2235.4656,1000.0
1,2,1,1,2,-2,-2,-1,-2,0,10000.0,21.0,51843.875,-69777.0,0.0,9460.226,7316.802,6124.7007,1394.6188,1300.0,6619.2705,1000.0,0.0,1000.0
2,2,2,0,0,0,0,0,-2,1,180000.0,40.73249,82664.664,87490.63,52235.906,88077.99,11436.543,68573.43,6097.847,2576.7122,6491.975,2724.99,3545.4592,3927.185
2,1,2,0,0,0,0,2,2,0,50000.0,28.0,992.69464,-69770.52,9642.469,74529.64,2884.8154,7612.072,0.0,427.85434,1099.989,20099.83,0.0,268.45215
2,1,1,-1,-1,-1,-1,-1,-1,0,320000.0,30.0,197772.73,44950.633,136107.16,117791.43,148886.44,107135.0,0.0,9976.74,14108.488,2002.3229,8992.458,7707.6714
2,1,2,0,0,0,0,0,0,0,350000.0,43.0,146100.16,284569.22,100751.04,215568.02,2412.3252,236660.9,2100.0,6997.433,17347.865,1706.7632,6000.0,10231.133
1,2,1,0,0,0,0,0,0,0,250000.0,29.0,50061.867,65855.016,2817.7302,104167.4,155467.89,96942.75,5498.041,6611.245,5425.1245,5030.1655,1000.0,5000.0
2,1,1,-1,-1,-1,-1,-1,-1,0,330000.0,39.0,-165562.1,61518.953,-46127.0,33806.7,98630.914,41702.715,0.0,4000.0,4000.396,3874.0984,4833.952,2564.2473
2,2,2,-2,-2,-2,-2,-1,-1,1,270000.0,21.0,155576.02,57024.727,67351.07,8912.902,23817.738,112769.97,3095.2463,10563.999,3901.9749,10000.0,1723.5713,7000.0
2,1,2,0,0,0,0,-1,0,0,270000.0,56.0,11569.606,115127.17,301422.8,174049.73,118540.33,294455.6,13762.7705,32839.367,5496.1694,15751.793,9000.0,7131.8394
1,2,2,0,0,0,0,0,0,0,90000.0,29.0,10645.646,39671.543,11692.205,34687.098,38699.03,28788.006,3530.3994,8000.0,60172.543,3788.735,4501.78,2000.0
1,1,2,0,0,0,0,0,0,0,500000.0,55.0,126537.91,228799.16,175038.2,253058.97,173005.16,250217.7,6651.7812,16595.916,20002.857,18080.76,10120.989,69730.414
2,2,1,0,0,0,0,0,0,0,100000.0,51.0,33524.547,110022.93,173899.78,33165.652,22886.846,19549.28,2000.0,5649.6323,1200.0,2000.0,3000.0,1324.4376
2,1,1,0,-1,0,0,0,0,0,200000.0,38.0,146727.22,1024.5441,3056.3123,2214.5989,22200.729,12872.468,8708.021,2337.0632,1000.0,2000.0,2000.0,336.16183
2,1,2,-1,-1,-1,-1,-1,-1,0,150000.0,27.0,6174.291,1839.0432,30509.318,9218.166,17781.973,4102.376,4145.7036,1050.3975,2000.3899,1000.0,960.0406,420.8486
2,2,2,1,-2,0,0,2,2,1,120000.0,29.0,7252.524,1522.9419,274.3869,390.0,17283.441,-150953.0,0.0,0.0,0.0,70.79222,0.0,0.0
2,2,2,-1,-1,-1,0,0,-1,0,280000.0,40.0,39841.586,13531.68,24089.742,50013.93,28105.592,9756.129,2051.2925,5995.007,2000.0,2036.2828,1011.90717,4777.036
2,2,2,1,2,0,0,0,0,0,170000.0,21.0,10482.344,42262.758,8350.948,18910.504,199046.2,72113.836,2000.0,3153.5854,1162.7537,1498.1996,3500.0,0.0
1,3,2,1,-2,0,0,2,2,1,200000.0,27.0,568.80786,346.42587,3336.4316,2137.2666,2858.4895,997.4276,859.2772,0.0,588.46735,0.0,150.49643,0.0
1,2,1,-2,-2,-2,-2,-2,-2,0,30000.0,26.0,316.0,441.44495,0.0,55205.906,350.5034,-150953.0,169.03157,0.0,0.0,22.41879,0.0,0.0
1,3,1,0,0,0,0,0,0,1,140000.0,53.0,23588.752,-69769.73,6272.267,22314.238,13508.695,169604.17,198.95634,960.86646,74447.555,9190.298,318.05505,1366.8152
2,1,2,2,-1,0,-1,-1,-1,0,80000.0,31.0,16409.902,5508.227,0.0,0.0,1385.4109,0.0,0.0,1236.4729,0.0,998.29663,0.0,0.0
1,1,2,0,0,0,0,0,0,1,180000.0,34.0,32633.926,11529.559,22880.03,17084.201,21588.967,29237.332,3071.397,4000.0,1315.7544,1797.405,697.9919,1500.0
1,2,2,0,0,0,0,0,0,0,180000.0,35.0,17588.092,58934.695,35651.49,16937.998,28797.23,45430.13,3000.0,2500.0,1967.7328,2080.853,1090.038,1000.0
2,2,1,3,2,0,0,0,0,0,60000.0,29.0,17825.44,9284.205,2239.2239,61512.02,12726.487,64727.074,2272.9885,1118.0496,6388.5347,3470.3845,1258.5575,806.3055
1,1,2,0,0,-1,0,0,-2,0,20000.0,34.0,0.0,12806.37,27962.502,25792.97,30191.629,8082.9575,0.0,2100.0,0.0,0.0,0.0,0.0
2,2,1,-2,-2,-2,-2,-2,-2,0,180000.0,39.0,34235.527,-69769.84,37662.293,40623.44,0.0,18938.867,2700.0,2780.7827,2305.553,2000.0,2001.9349,0.0
2,3,1,-1,-1,-1,-1,-1,-1,0,150000.0,47.0,1269.967,11615.755,15507.533,84638.945,9902.871,18989.389,2500.0,1998.7585,776.5796,1485.3916,1500.0,1000.0
2,2,1,0,0,0,0,0,0,0,180000.0,49.0,51063.645,17881.535,5301.8755,5092.994,36823.816,0.0,3000.0,21717.633,1456.0479,1495.4354,909.8941,3500.0
2,3,2,-1,-1,-1,-1,-1,-1,0,80000.0,35.0,101388.42,36717.832,33743.805,58500.406,29691.5,-150953.0,4016.3027,1500.0,1223.6171,2659.9795,0.0,593.1375
2,2,1,0,0,0,0,0,0,0,170000.0,29.0,10197.15,3349.7725,12629.871,5180.2427,17817.37,56647.766,3000.0,1825.5674,532.91296,325.83997,1744.501,1000.0
2,1,2,0,-2,-2,-2,-2,-2,1,20000.0,21.0,2638.8906,65848.59,-46122.184,-50616.0,-81326.45,-150938.25,0.0,0.0,0.0,0.0,0.0,0.0
2,3,1,-1,-1,-1,-1,-1,-2,0,10000.0,21.0,9577.991,-17.663153,-46127.0,8981.306,16592.164,1903.0958,2248.5715,4.50848,4375.868,880.88965,0.0,2130.0557
2,2,1,0,0,0,0,0,0,0,10000.0,39.0,439.37543,15521.334,13866.783,51892.613,58504.715,158365.44,1161.7876,7476.3354,1000.0,6118.234,9020.161,0.0
2,1,2,1,-1,-1,-1,-1,-2,0,20000.0,21.0,280949.5,220800.36,-46121.797,0.0,-81334.0,0.0,0.0,0.0,2000.0,1443.5552,0.0,0.0
2,2,1,1,-1,-1,-1,-1,-1,0,10000.0,48.0,14456.084,0.0,48104.21,14443.232,11826.2295,0.0,2240.5264,2009.7476,6008.1123,15003.224,1500.0,377.34744
1,1,2,-1,-1,-1,-1,-1,-1,0,280000.0,47.0,142864.45,56098.06,68273.02,70882.11,51006.29,49098.863,5517.4336,2000.0,5091.5776,5000.0,5157.5127,5018.808
2,2,1,0,0,2,0,0,0,0,10000.0,21.0,790.93085,70775.63,33303.61,29263.793,52113.668,0.0,80542.85,8177.2964,0.0,2102.8171,6237.194,2000.0
2,1,2,0,0,0,0,0,0,0,220000.0,40.0,19037.88,51367.34,65970.79,40067.78,43053.273,80083.54,4788.984,10284.459,2852.7034,7487.099,3296.1497,5850.0947
2,3,1,-2,-2,-2,-2,-2,-2,1,200000.0,70.38391,36973.555,30267.656,81297.86,357338.03,9939.856,354593.44,4949.756,5000.0,2309.5203,1015.6774,6260.2817,5000.0
2,2,2,0,0,0,0,0,0,0,10000.0,38.0,129277.43,116706.89,127969.414,0.0,121617.5,152361.47,5000.0,6317.8687,6271.834,3500.0,3500.0,5000.0
2,2,2,-1,-1,-1,2,-1,-1,0,50000.0,28.0,27313.031,28223.611,168848.05,926.82477,3709.3108,930.34296,1000.0,0.0,0.0,0.0,0.0,0.0
2,2,1,0,0,0,0,0,-1,0,260000.0,38.0,103558.53,80990.55,19551.9,50462.113,0.0,20541.764,2341.2798,8341.081,6000.0,6526.549,1667.075,6000.0
2,2,2,2,0,0,2,2,2,1,349465.6,47.0,95930.01,46235.055,-46127.0,112751.03,128613.42,102342.37,11303.3125,11786.733,11924.442,5396.331,7000.0,2000.0
1,2,2,0,0,-1,-1,-1,-1,0,383912.56,29.0,106433.96,136900.78,85486.75,97576.12,91024.75,20711.361,5308.592,14964.68,1396.8126,56379.65,4329.6626,3536.0054
2,3,2,0,0,0,0,0,0,0,470000.0,56.0,260118.05,45161.613,190704.1,215204.66,168539.6,147214.44,10969.751,7000.0,1882.7284,17463.686,2039.0347,4500.0
2,3,1,0,0,0,0,0,0,0,456927.5,56.843502,102164.43,220451.3,277111.1,0.0,95388.52,107512.16,0.0,10316.491,19211.295,28568.19,10000.0,18223.268
2,1,1,2,2,-2,2,2,-2,0,10000.0,42.0,-52803.18,-69770.08,-46122.48,2267.2708,21018.29,390.0,166.73509,1000.0,1000.0,270.49924,0.0,0.0
2,1,2,-1,-1,-1,-1,-1,-1,0,70000.0,24.0,48445.297,7282.5547,59454.38,49310.453,465.86365,19475.64,2000.0,1513.9175,2000.0,0.0,2404.4453,4000.0
2,1,1,-1,-1,0,0,0,0,0,110000.0,33.0,130346.19,14021.7295,137840.72,80985.695,23244.295,169164.45,1818.2596,5000.0,1044.9714,2000.0,5250.947,4696.411
1,1,1,0,0,0,0,0,0,0,320000.0,49.0,45482.75,19339.447,51416.805,120722.26,97658.24,56301.617,1799.2753,2100.0945,4000.0,4000.0,2000.0,1000.0
2,2,2,0,0,-2,-2,-2,-1,0,80000.0,21.0,-165580.0,-4.611222,-46127.0,0.0,-81334.0,5734.635,0.0,599.3983,1000.0,0.0,0.0,0.0
2,1,1,-1,-1,-1,-1,-1,-1,0,180000.0,44.0,29133.402,15563.648,48250.305,19957.252,15415.535,21106.338,3997.468,7061.845,1692.2598,2719.5261,1355.5388,1220.9631
2,2,1,0,0,0,0,0,0,0,240000.0,35.0,6624.546,24905.688,6735.426,21470.617,220553.92,7161.5244,6696.6514,2507.8335,1297.667,2300.4778,1584.9059,1319.8264
2,1,2,-1,-2,-1,-2,-2,-2,0,92363.44,32.0,-165580.0,-69777.0,8514.194,-50611.453,2536.4272,43715.73,0.0,3500.0,1430.2296,0.0,1000.0,0.0
2,2,2,0,0,0,0,0,0,0,200000.0,42.0,49092.11,120903.96,50345.5,25434.758,8919.783,40689.203,4500.0,10169.064,7173.0957,6000.0,2000.0,10000.0
2,1,1,-1,-2,-1,-2,-1,-1,0,60000.0,38.0,282708.75,36672.676,168763.52,32059.08,116181.77,1399.9736,3049.873,12000.0,6509.063,12053.596,10000.0,1000.0
2,1,2,0,0,2,2,2,-2,0,70000.0,52.0,82438.05,302780.34,324976.06,-50616.0,16319.079,17455.414,56986.527,1154.3044,7136.268,36332.89,0.0,108632.93
1,2,1,-1,0,-1,-1,-1,-1,0,240000.0,49.0,97618.266,80164.336,133042.58,79.94912,70367.52,124506.99,10000.0,0.0,12478.242,11931.523,10002.603,6000.0
2,3,2,-2,-2,-2,-2,-2,-2,0,80000.0,28.0,8831.202,631.8985,-46122.71,5018.032,16815.633,9115.374,1178.6677,0.0,0.0,0.0,0.0,0.0
1,3,2,-2,-2,-2,-2,-2,-2,0,10000.0,31.0,20376.062,14802.838,9482.349,0.0,101518.34,10660.161,23797.01,1382.806,7026.4194,2936.1057,1000.0,366.349
2,1,2,1,2,0,2,0,2,1,200000.0,28.0,8992.664,158654.75,0.0,4696.6416,2218.9639,-150938.23,0.0,1693.4492,0.0,7504.187,0.0,0.0
2,3,2,0,0,0,0,0,0,0,160000.0,34.0,9648.685,19743.098,16076.033,4220.7334,1274.3792,14483.96,1098.2682,1355.3336,1000.0,200.0,3091.528,2000.0
1,2,2,-1,-1,-2,-2,-2,-2,0,30000.0,30.0,1197.3654,2399.5442,43461.95,8942.318,5378.469,0.0,5200.552,0.0,0.0,4000.0,3927.5405,5016.3965
2,1,1,-1,0,0,0,0,0,0,290000.0,45.0,7997.98,6950.9653,9551.352,12812.84,29240.928,1202.9149,449.98026,1794.2263,578.06024,975.1479,0.0,642.79865
1,3,2,0,-1,0,0,0,0,0,470000.0,46.0,109906.06,206807.52,78606.37,54679.277,85134.484,284980.7,13327.14,17887.969,1000.0,10997.439,11000.0,31352.725
2,3,1,0,0,0,0,0,0,0,500000.0,49.0,223139.3,228192.7,406664.97,228136.28,277428.88,261840.67,78044.73,20428.371,52404.445,98269.914,8128.2495,48124.023
1,3,2,0,-1,-1,-1,-1,-1,0,140000.0,29.0,48461.664,1361.2992,24642.574,0.0,14284.323,6699.6797,1747.9502,1721.9606,1442.6598,502.3167,671.3907,2136.6965
1,2,2,0,0,0,0,0,0,0,50000.0,27.0,2256.1045,20013.986,12788.045,16130.654,707.6645,2339.3735,8.123046,1061.918,1500.0,993.3025,700.0,900.0
2,3,1,0,0,0,0,0,0,1,80000.0,31.0,9230.89,28221.705,9839.866,37252.258,78571.25,14693.149,3891.122,1800.9606,1000.0,2349.4146,3000.0,2605.439
2,1,2,-1,-1,-1,2,0,0,0,10000.0,24.0,48709.7,2112.2537,50103.22,0.0,0.0,0.0,0.0,643.99084,0.0,3038.4705,0.0,0.0
1,1,2,1,-1,-2,0,-2,-1,1,10000.0,28.0,5175.675,4293.1787,3169.4653,161797.5,0.0,0.0,0.0,0.0,0.0,0.0,325.40106,0.0
1,2,1,0,0,0,0,0,0,0,360000.0,39.0,96552.34,441781.3,383814.16,74494.06,292762.66,124694.01,160556.9,10535.82,145316.62,28719.06,365659.12,11971.514
2,1,1,3,2,2,2,-1,-1,0,300000.0,29.0,7347.785,4710.1055,18394.049,334533.16,216383.39,2258.4912,2001.473,2000.0,1500.0,385.71896,2000.0,226.29077
1,2,1,3,2,2,0,0,2,0,260000.0,21.0,49810.117,60949.777,20829.71,25977.77,38967.24,10454.135,2000.0,9032.492,2300.0,0.0,4175.1045,1200.0
2,1,2,0,0,-1,-1,-1,-2,0,240000.0,28.0,69502.11,-69770.484,-46122.746,60690.62,45492.887,55313.26,5070.5454,2952.3687,5000.0,6000.0,1591.6887,4797.115
2,1,2,-1,-1,-1,-1,-1,2,0,30000.0,25.0,0.0,4143.8813,9971.302,552.6793,2529.3267,0.0,6966.658,0.0,534.308,6148.8223,2400.3416,3683.7866
1,1,1,-1,-1,-1,-1,-1,-1,0,200000.0,28.0,31029.666,18287.707,28852.514,16857.75,20041.414,12503.82,2200.5603,3000.0,2018.0299,2200.295,1000.0,0.0
1,2,1,0,0,0,0,-1,0,0,230000.0,38.0,80694.22,68845.34,61779.86,81038.76,29081.363,28957.84,6629.543,2743.3691,1882.1804,2000.0,6674.7725,1000.0
2,1,1,0,0,0,0,0,0,0,502285.34,36.0,124624.75,10338.903,249508.69,279181.28,35500.832,30618.938,7101.762,1436.4985,3000.0,1137.1301,5000.0,1032.7822
1,3,2,0,0,2,2,0,0,1,140000.0,36.0,28545.695,20515.012,10156.762,15243.1455,-81334.0,18560.738,0.0,0.0,2000.0,2996.8496,1992.3499,1000.0
2,2,2,0,0,0,0,0,0,0,60000.0,47.0,3814.7693,-69777.0,42754.227,4521.015,17245.805,0.0,0.0,8730.587,0.0,1000.0,1000.0,1200.1516
1,2,2,0,0,0,0,0,0,1,360000.0,45.0,103585.85,140189.69,113583.32,47656.32,83278.56,142633.9,15182.0625,7022.824,9340.068,17238.752,7000.0,10987.333
1,2,1,0,0,0,0,0,0,1,100000.0,33.0,32262.168,4294.738,60371.215,30509.213,1697.2003,587.96295,2990.977,6000.0,1000.0,1000.0,515.70166,1000.0
2,2,1,0,0,0,0,0,0,0,230000.0,55.0,44738.582,41927.617,72842.88,140973.92,29689.883,30215.234,2500.0,5000.0,2597.887,5788.8125,3591.309,0.0
2,2,1,0,0,2,2,0,-2,0,10000.0,34.0,-165561.69,-69769.336,-46122.1,0.0,-81325.33,72633.21,0.0,0.0,0.0,1145.0171,0.0,0.0
1,3,2,0,0,0,0,-1,0,0,190000.0,35.0,26305.082,18217.693,799.1369,18288.098,24321.414,2010.6788,1190.0743,2493.1187,1760.2089,0.0,1053.4951,1000.0
2,1,1,0,0,0,2,-1,2,0,150000.0,38.0,12108.941,44946.277,25416.473,190312.9,5141.405,-150938.66,1485.6991,3000.0,0.0,1916.5095,3216.9631,1054.6448
