LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
80000,1,2,2,31,0,0,0,-1,-1,-1,244166.84,103934.875,17137.785,19891.744,9111.085,16074.476,8068.5054,3210.6309,1023.2754,28901.65,0.0,8000.0,0
200000,2,1,2,27,1,0,2,-1,0,0,324.06555,48267.105,15077.832,38761.734,32162.986,71275.195,27369.465,0.0,20002.586,3500.0,12995.174,5355.481,0
50000,2,2,1,40,0,0,0,0,0,0,83457.94,52070.684,58027.562,42511.836,55608.883,50008.79,1740.2168,3516.4475,1556.0453,1509.9398,1675.698,710.1733,0
50000,1,2,2,29,0,0,0,2,2,0,38338.008,2945.629,19650.78,24398.236,11582.514,24454.75,0.0,18122.705,0.0,0.0,1220.4968,2000.0,1
80000,1,1,2,36,0,0,0,0,0,0,338791.62,421656.28,465302.25,446518.38,391085.7,373805.5,75385.19,61118.78,20089.57,49452.184,52726.15,37432.742,0
200000,2,1,2,27,-1,-1,-1,-1,-1,-1,448.63293,418.66418,1600.581,0.0,1309.5206,1731.5449,3233.9495,3850.8333,0.0,2000.0,1000.0,4000.0,0
200000,2,2,2,24,0,0,0,0,0,0,70251.055,71198.49,72938.61,73653.76,75619.086,59493.246,3406.9082,2195.2024,3000.0,2070.2253,2099.1711,2303.7334,0
30000,1,2,2,27,0,0,0,0,0,0,15983.093,44324.734,48090.51,45689.656,46070.33,32565.15,1178.9808,2000.0,3000.0,989.1731,1898.5338,245.314,0
30000,1,2,1,30,2,2,2,2,2,2,18585.553,12728.052,24666.994,25260.494,18683.625,19053.207,1161.4983,1000.0,2000.0,5.463794,500.0,586.612,1
230000,1,3,2,29,-1,-1,-1,-1,-1,0,108.81764,0.0,2098.158,3002.5571,2655.404,391.15295,0.0,11353.54,2201.0347,1500.0,0.0,684.75696,0
200000,1,2,1,34,1,0,-1,-1,-1,0,19624.48,12238.527,5066.4907,480.11905,23925.678,18187.432,1294.1263,2029.0723,199.84079,11029.384,0.0,15037.129,0
180000,1,1,2,29,0,0,0,0,0,0,29474.836,26635.193,29785.646,15805.299,21815.318,43828.492,1766.0948,3328.7798,1410.7188,1539.4832,3048.8762,921.34625,0
50000,1,3,1,36,0,0,0,0,0,0,23286.473,30503.855,27000.271,18448.777,20377.002,29032.953,1316.5754,1264.7063,3000.0,386.3055,1000.0,469.71872,0
30000,1,1,2,29,0,0,0,0,0,0,36145.098,37566.99,49242.992,33241.0,49748.98,90866.02,2000.0,4000.0,3000.0,2000.0,6767.5474,3500.0,0
50000,1,3,2,25,1,2,2,2,2,2,326.0,33750.64,30991.432,29887.668,20454.932,43029.977,5031.52,0.0,5500.0,0.0,4687.6787,0.0,0
50000,1,2,2,26,0,0,0,0,0,0,48404.465,64135.98,84073.75,45539.285,28944.121,43275.44,2000.0,6050.0415,1763.2308,1700.0,2000.0,1800.0,1
30000,1,2,1,35,2,0,0,0,2,2,119856.08,135397.88,180892.61,210365.44,171602.55,161097.98,6781.0073,17775.719,1460.0275,5000.0,2500.0,1979.0991,1
200000,1,1,2,27,0,0,0,0,0,0,295878.5,359451.12,389152.22,459854.94,359485.94,303385.5,21675.89,16822.53,62583.52,8999.021,22041.404,56767.84,0
210000,2,1,2,30,0,0,0,0,0,0,172979.55,193199.78,223169.64,201820.92,202602.94,169719.22,5478.0967,10000.0,10000.0,5252.288,6804.9194,5028.766,0
50000,1,1,2,28,1,0,0,2,0,0,12852.004,16296.384,6884.363,7008.5977,19023.873,1702.9443,0.0,6000.0,0.0,2070.558,0.0,0.0,1
60000,2,2,2,23,0,0,0,0,0,0,77682.71,95278.3,70404.016,62658.254,62211.62,56329.19,4547.667,2736.0957,2788.2415,3031.1743,2500.0,1200.0,0
200000,2,1,2,29,0,0,0,0,-1,-1,218089.22,148292.9,113498.234,114236.93,63115.61,51131.67,14962.38,8128.566,1997.0259,15000.62,10000.0,23578.582,0
30000,2,1,2,29,-1,-1,-1,-1,0,0,81.915726,0.0,895.45306,326.0,316.0,84.866425,0.0,5011.396,376.28622,0.0,0.0,0.0,0
50000,2,3,1,23,1,2,0,0,0,0,5212.1445,6417.0415,1511.7144,1980.0472,2787.3674,4001.4805,2002.1726,0.0,397.01703,0.0,601.0849,0.0,1
30000,2,3,1,43,1,-2,-2,-1,-2,-2,-6.55115,-351.6223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20000,1,1,1,32,1,2,0,0,0,0,19874.072,19814.693,1454.8395,25944.883,21078.56,23541.639,1667.2764,0.0,8560.409,1200.0,489.3307,858.6543,1
50000,1,1,2,27,1,2,2,2,2,0,14133.452,12376.613,26419.498,9803.713,12284.0,12286.953,0.0,0.0,0.0,0.0,500.0,1000.0,0
30000,1,2,1,37,1,2,2,2,2,2,0.0,488.99924,1503.3356,8572.34,11924.107,7825.086,0.0,5025.1743,648.17334,326.0,0.0,0.0,0
210000,2,2,1,26,-1,-1,-1,-1,-1,-1,2430.3962,723.9978,402.51865,446.1466,7630.6562,5718.651,2085.8953,3540.0725,1948.1628,10000.0,491.59647,1533.1649,0
200000,2,2,1,29,-1,-1,-1,-1,-1,-1,22764.205,12089.214,18341.535,21887.922,24994.621,19064.977,6516.995,49578.848,150907.66,68467.67,8474.118,16160.254,0
200000,2,1,1,27,1,2,2,2,0,0,305768.16,342499.56,341161.47,377764.06,329846.75,263435.28,12777.864,1350.2391,9447.768,9000.0,4885.45,5000.0,1
80000,2,2,1,24,-1,-1,-1,-1,-1,-2,0.0,-9.881428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120000,2,1,2,24,-1,-1,-1,-1,-1,-1,1367.5659,1096.5334,0.0,0.0,0.0,0.0,0.0,0.0,653.88324,415.94424,1330.1295,0.0,0
50000,2,2,2,26,0,0,0,0,0,0,77754.67,58007.848,37974.36,61694.59,36219.52,37540.61,5328.4595,2500.0,0.0,2600.5706,2103.0405,623.05023,0
60000,2,2,1,24,-2,-2,-2,-2,-2,-2,5695.781,97270.4,27502.19,11909.974,4412.5605,2996.9573,163242.95,401.9857,8670.665,6682.968,947.53925,0.0,0
200000,2,2,2,24,0,0,0,0,0,0,21371.016,21847.166,16353.915,17694.795,19082.412,19123.004,2000.0,491.54523,1212.675,1500.0,1020.3893,1300.0,0
50000,2,3,1,30,0,0,0,0,0,0,56117.316,84041.17,71929.46,75269.445,66839.29,59732.99,3000.0,777.62604,3988.8408,700.0,2000.0,1584.6466,0
210000,1,2,1,35,-1,-1,-1,-1,-1,-1,4145.371,2085.1758,18109.174,8984.371,4356.364,672.66895,4000.0,14126.972,0.0,2000.0,1000.0,2530.571,1
80000,2,2,1,42,1,2,-1,-1,-1,-1,1153.6825,637.3641,2528.6912,0.0,780.0,3444.1465,0.0,309.10883,0.0,13595.154,417.1067,500.0,0
150000,2,2,1,24,0,0,2,2,2,2,125059.3,196527.38,169609.42,167103.67,172042.81,227555.73,25898.902,3500.0,12788.73,16094.294,8000.0,3177.6748,0
50000,1,1,1,33,0,0,0,-2,-2,-2,19616.205,48164.234,5044.563,0.0,0.0,0.0,5676.903,2000.0,0.0,1624.2236,0.0,2000.0,0
80000,1,3,1,40,1,2,2,0,0,0,45601.08,36580.508,38560.477,28072.943,30108.482,15438.089,0.0,1802.2382,828.7058,5371.988,2925.9065,0.0,0
50000,1,2,2,32,0,0,0,0,0,0,25143.152,6747.0107,6078.588,1101.0615,475.55167,1007.1635,0.0,2053.9255,0.0,0.0,0.0,0.0,1
120000,2,3,1,42,1,-1,-1,-1,-1,-1,-4.3840065,-7.5728264,386.93274,1423.5853,0.0,0.0,0.0,1445.4762,1896.2604,0.0,0.0,0.0,0
80000,2,1,2,29,0,0,0,0,0,0,5838.6167,20115.238,15522.593,17630.791,20818.7,10407.704,3000.0,1500.0,2020.4385,396.72998,671.6972,153.19156,0
50000,2,2,1,37,0,0,0,0,0,0,25069.38,20889.164,16893.008,18415.172,20857.373,17928.314,1856.7723,1500.0,1436.0038,957.16925,1000.0,800.0,0
360000,2,1,1,26,-2,-2,-2,-2,-2,-2,2188.497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
150000,1,1,2,36,-1,-1,-1,-1,0,-1,1380.8398,2399.9883,3566.4834,2169.9573,0.0,0.0,5892.7764,8000.0,1000.0,0.0,0.0,0.0,1
170000,1,2,1,36,2,-1,0,0,0,-1,35970.344,68779.08,134170.25,94906.3,72680.63,54992.55,4740.4126,22603.855,1552.4568,4994.4233,5000.0,16667.33,1
30000,1,2,1,36,2,2,2,0,0,0,12127.188,9961.738,27212.271,17814.143,16119.569,29011.574,1379.4674,1900.0,1500.0,1000.0,1212.9249,0.0,1
20000,1,2,2,26,1,2,2,2,2,2,17092.322,10718.396,22584.457,16162.808,8465.775,3386.1333,342.16132,0.0,0.0,0.0,2183.4128,366.91208,0
20000,2,2,2,30,1,0,-2,-2,-2,-2,650.1491,5433.801,0.0,0.0,0.0,0.0,1599.8693,0.0,0.0,0.0,0.0,0.0,1
200000,1,1,2,32,-2,-2,-2,-2,-2,-2,8445.202,16548.627,845.3948,3906.4568,4558.678,18578.844,5100.1787,0.0,715.2997,4692.798,4000.0,3000.0,1
360000,2,2,1,42,-2,-2,-1,-1,-1,-2,3121.6235,1493.1381,1844.3651,1413.8333,0.0,0.0,1718.2595,1845.012,2665.2612,390.0,213.80025,0.0,0
200000,2,1,2,26,1,2,2,2,0,2,337536.75,321695.75,283213.38,290972.12,295512.1,182587.12,3000.0,10825.956,0.0,74386.73,0.0,50476.43,0
180000,2,1,2,29,0,0,0,0,0,0,147344.31,145697.81,169655.95,130119.56,145827.8,130479.72,3333.5134,7801.8535,5118.551,4590.1826,4000.0,2300.0,0
30000,2,1,2,35,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,1327.4827,2647.5586,7448.1494,0.0,0.0,825.4912,3500.0,1996.0692,3732.4329,0
20000,1,2,2,26,2,2,2,2,0,0,24648.09,12077.439,24472.064,19651.232,17325.137,10544.271,0.0,2000.0,0.0,0.0,540.0274,2500.0,0
80000,2,2,2,28,-1,-1,-1,-1,-1,-1,0.0,146.58334,12944.903,1518.4225,0.0,0.0,0.0,15000.0,0.0,1800.0,0.0,0.0,0
30000,2,2,1,39,0,0,0,0,0,0,63104.023,58483.16,54979.996,60480.758,65536.24,54911.266,3500.0,3501.9214,4496.354,3000.0,2800.0,2055.1216,0
150000,2,1,2,34,0,0,-2,-1,-2,-2,5452.798,8630.122,1238.5509,696.7277,-18.743502,-133.8976,1400.659,0.0,0.0,0.0,0.0,0.0,0
500000,1,1,2,37,-1,-1,-1,-1,-1,-1,32480.336,20950.684,1696.8016,6628.885,4562.1807,4821.9673,39515.82,3600.0,6264.7476,20114.76,2197.4116,48585.55,0
20000,2,3,2,31,-2,-2,-2,-2,-2,-2,289.6319,1826.9519,0.0,0.0,396.0,1314.7319,2000.0,0.0,0.0,166.55206,3523.911,0.0,0
60000,2,2,1,40,0,0,0,0,0,0,62200.152,50976.17,53405.77,55954.5,56256.88,59339.223,2741.106,3000.0,3296.772,2983.2466,2500.0,2000.0,0
80000,1,3,1,32,2,2,2,2,0,0,30229.357,22875.828,18513.51,16188.3,26340.98,29344.396,1618.8514,1105.761,1000.0,1500.0,1000.0,1500.0,0
200000,2,2,1,30,-2,-2,-2,-2,-2,-2,17674.793,19116.25,443.49814,0.0,0.0,0.0,9000.0,1116.3969,0.0,496.55478,0.0,0.0,0
240000,1,2,1,30,-2,-2,-2,-2,-2,-2,590.7738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
140000,2,2,1,37,0,0,0,0,0,0,124185.37,126582.06,126956.11,118346.69,130586.78,97220.05,4546.7188,3000.0,5063.067,3000.0,3019.0105,2456.212,0
140000,2,3,1,37,0,0,0,0,0,0,161283.02,182441.31,181808.56,159624.42,168048.81,140125.8,7509.0747,6000.0,8000.0,4000.0,4621.3125,2266.928,0
80000,2,3,1,31,1,2,0,2,2,2,0.0,0.0,1578.3641,0.0,0.0,390.0,0.0,2000.0,0.0,0.0,0.0,0.0,1
30000,2,1,2,24,-1,-1,-1,-1,-1,-1,4781.661,3928.9983,1453.5398,0.0,0.0,465.17563,0.0,1396.5895,0.0,150.0,4690.5015,1363.7955,0
200000,2,2,2,26,2,2,2,2,0,0,85882.66,48161.098,67916.31,97882.31,59754.72,17806.389,2257.113,0.0,0.0,2467.9111,1000.0,616.41016,1
30000,1,1,1,29,0,0,0,0,0,0,48477.516,47468.03,55819.605,48416.367,50379.035,49041.652,2010.377,3617.601,3982.959,991.30695,2000.0,3000.0,0
30000,1,3,1,29,-1,-1,-1,0,0,0,9279.221,3332.978,6099.132,26249.729,28902.172,5174.522,2976.64,1900.0,3480.2832,460.50177,1642.4198,6455.7637,0
30000,1,2,1,34,0,0,0,0,0,0,32196.908,29455.523,29706.422,27338.379,19182.807,4822.816,3000.0,4745.442,2000.0,1000.0,169.43558,70.25791,0
50000,1,2,2,41,0,0,0,-2,-2,-2,19485.766,4490.1084,0.0,0.0,-24.865435,-306.77914,0.0,0.0,0.0,0.0,0.0,0.0,0
200000,2,1,1,45,-1,-1,-1,-1,-1,-1,4491.528,1459.0575,9667.662,1636.0604,4028.0789,918.83417,3000.0,29959.215,6000.0,5000.0,2000.0,3931.926,0
60000,2,2,2,24,0,0,0,0,0,0,87197.414,89387.46,92125.74,95600.14,81209.38,79590.56,3489.7778,4000.0,4794.2515,3366.6267,3200.0,3023.1536,0
50000,1,2,2,29,2,2,0,0,0,0,80964.45,21023.1,34098.65,24554.998,23011.371,12578.702,0.0,5000.0,1700.0,576.88025,1000.0,42.240715,0
30000,1,2,1,29,-1,-1,-1,-1,-1,-1,1061.7872,225.71678,151.29596,1109.2048,620.2073,0.0,1900.8251,2135.718,2000.0,0.0,1500.0,0.0,0
80000,1,1,2,27,-2,-2,-2,-2,-2,-2,0.0,-3.2617242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
500000,1,2,1,41,-1,-1,-1,-1,-1,-1,19064.03,28259.326,433.0752,7913.309,0.0,914.2454,7410.4033,0.0,3000.0,1037.3706,5000.0,1677.978,0
50000,1,3,1,29,0,0,0,0,0,0,24228.102,42412.86,32570.664,36933.953,19474.795,10750.382,2000.0,1800.0,4000.0,0.0,174.05327,2000.0,0
30000,1,2,1,36,1,2,0,2,2,2,8880.306,17453.318,29245.594,44608.83,32241.3,55889.34,0.0,12265.966,3257.6533,0.0,2000.0,0.0,0
80000,2,2,2,24,0,0,0,0,0,0,171097.14,185484.83,169985.5,124359.77,131536.55,123467.23,2906.6184,2022.2205,15000.722,3989.1099,3481.1028,2176.61,1
200000,2,2,1,29,-1,-1,-1,-1,-1,-1,25062.23,10171.713,6807.5396,2894.198,11428.267,8028.548,10356.569,20591.443,14165.641,6103.2153,2099.9075,6000.0,0
30000,2,2,1,30,0,0,0,0,0,0,47434.758,48040.305,42424.254,49620.46,62299.07,50808.66,4000.0,1935.6162,4000.0,2000.0,2024.402,1614.2871,0
30000,1,1,2,32,1,2,2,2,2,0,61366.277,41432.742,44668.523,35603.27,24508.434,35929.21,0.0,2200.0,401.29846,0.0,0.0,9696.214,1
110000,2,2,2,29,0,0,0,0,0,0,43038.137,38079.543,38666.59,31047.85,38078.445,38958.496,2544.0962,2600.0,2367.5679,1889.1943,1902.3324,1430.8271,0
200000,2,3,1,24,-1,-1,2,2,2,2,15938.137,91169.836,45481.25,78202.914,78515.57,29932.477,22531.236,0.0,3514.81,272.51974,0.0,4955.3716,0
200000,2,2,1,35,1,2,2,2,2,2,26208.326,80619.75,82678.625,49674.113,88606.27,102658.01,2000.0,1079.7291,1000.0,4925.653,2500.0,504.09967,0
150000,2,1,2,26,-1,-1,-1,-1,-1,-2,3377.913,393.60306,0.0,0.0,-31.649439,-23.188202,0.0,0.0,0.0,0.0,0.0,0.0,0
200000,1,2,2,26,2,0,0,0,0,0,78042.125,95177.01,107602.07,60333.28,66664.72,57453.395,390.0,6500.0,1200.0,2000.0,2980.598,498.15604,1
150000,1,1,2,30,0,0,0,0,0,0,58125.64,98290.38,111212.21,151467.92,101462.85,100270.555,6048.0093,3761.2012,14788.717,3261.9358,7075.614,10000.0,0
50000,1,2,1,29,0,0,0,0,0,0,35735.832,24401.027,26922.63,24880.01,14199.288,2983.4548,2134.8372,4000.0,1707.3273,0.0,0.0,0.0,0
50000,1,3,2,39,0,0,0,0,0,0,35655.98,38410.117,25991.783,13715.386,19770.756,27695.396,1103.2229,3900.949,4000.1724,1503.3385,667.3234,0.0,1
30000,1,3,1,29,1,2,-2,-2,-2,-2,0.0,-173.22374,-200.12848,-21.57642,0.0,102.781624,0.0,0.0,0.0,0.0,0.0,0.0,1
30000,1,1,2,29,0,0,0,0,-2,-2,45291.043,21890.174,19031.459,1325.236,0.0,0.0,1035.6738,2343.4983,0.0,0.0,0.0,0.0,0
160000,2,1,1,42,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,2016.2996,645.0017,4927.437,0.0,0.0,3902.6082,329.01962,1100.0,0.0,0
200000,1,1,1,29,0,0,0,0,0,0,106487.234,139753.61,166405.02,153117.4,142000.05,137830.58,5285.259,9876.991,10000.0,5000.0,7379.699,5714.8633,0
20000,1,1,2,27,0,0,0,-1,-1,0,6087.2817,3072.814,1323.1128,441.9908,391.23285,1067.2017,0.0,1000.0,3.7398486,198.11795,0.0,417.76932,0
50000,1,2,1,33,0,0,0,0,0,0,21876.555,28053.37,37711.473,38895.594,45739.277,10603.807,0.0,1988.7196,3652.4465,556.13446,700.0,1527.1664,0
50000,1,2,2,26,0,0,0,0,0,0,32758.617,31650.357,30668.725,23873.104,19609.88,28031.43,1500.0,2204.9216,1000.0,1620.5863,1500.0,1000.0,0
50000,2,1,2,24,1,2,0,0,0,0,23893.588,24722.994,23591.773,18637.744,12756.604,14508.56,0.0,1194.6089,991.9375,0.0,1000.0,2498.7476,0
30000,1,2,1,36,2,2,2,0,0,2,158787.3,83170.484,107499.18,83431.64,79577.74,73467.39,1529.0476,1400.0,8932.311,2600.0,1925.1532,1077.7223,1
200000,1,1,2,28,-1,-1,-1,-1,-1,-1,4791.625,585.03973,3463.2683,3090.2886,1967.3396,3677.3325,0.0,3000.0,1200.0,0.0,4625.2036,2147.2273,0
150000,2,2,2,24,1,-1,-1,-1,-1,-1,247.65616,192.67696,5812.608,1346.9907,780.0,0.0,0.0,2022.7155,0.0,0.0,268.51068,700.0,0
50000,1,2,1,30,0,0,0,0,0,0,48541.22,63055.52,75622.625,70848.266,60838.926,47978.08,1768.192,2501.385,3000.0,1219.5684,1500.0,1801.9258,0
50000,2,2,2,27,0,0,0,0,0,0,68517.35,100126.305,74653.27,75731.375,69309.305,73380.12,7933.664,1606.4639,2000.0,4380.4966,3200.0,2000.0,0
80000,1,1,2,27,0,0,0,0,0,0,50906.258,69059.15,67454.96,71326.47,71820.8,89939.74,5868.2925,4067.8728,4317.456,5695.5923,5954.307,2423.2837,0
200000,1,1,1,34,0,0,0,0,0,-1,39776.297,17422.21,10617.692,13167.164,4974.72,9406.759,0.0,1000.0,2000.0,700.0,1466.1465,3040.0422,0
200000,1,2,1,39,-1,0,0,0,-1,-1,27008.363,17444.834,18344.814,27986.854,14098.346,5778.9272,2350.579,3501.3025,3000.0,1500.0,5015.891,7597.076,0
20000,1,2,2,24,2,2,2,2,2,2,35480.03,18046.637,25083.553,14971.852,19257.451,20968.812,0.0,1700.0,390.93927,1000.0,0.0,0.0,1
280000,1,1,1,35,-2,-2,-2,-2,-2,-2,8686.957,2319.0955,0.0,2806.155,10698.39,30991.967,0.0,0.0,3618.5151,1000.0,10000.0,5200.0,0
200000,1,2,2,24,0,0,0,0,0,0,18595.15,32407.248,49199.6,32470.47,28657.182,24852.969,1252.9747,3564.4888,1995.57,1872.8439,1211.4705,1200.0,0
360000,1,2,1,27,-1,-1,-1,-1,-1,-1,2915.7803,1236.0535,0.0,2693.7122,2486.399,299.45688,543.3955,0.0,3000.0,0.0,391.06793,1303.7894,0
200000,2,1,1,32,-2,-2,-2,-2,-2,-2,5970.321,35889.88,76347.27,60555.664,10722.382,6236.7373,21237.006,66675.625,99896.09,9000.0,9150.659,4500.0,0
360000,2,2,1,37,-2,-2,-2,-2,-2,-2,6278.5986,1034.2157,179.72821,882.6968,0.0,0.0,1131.6647,0.0,1345.5211,0.0,0.0,0.0,0
80000,2,1,2,27,0,0,-1,-1,-1,-1,10962.488,636.6296,6451.913,25600.654,1182.5239,19639.383,0.0,3300.0,29988.717,200.40604,11154.013,3500.0,0
50000,2,1,2,29,0,0,0,0,0,0,74329.664,56770.25,64032.5,42291.17,51471.03,48288.535,2797.712,3209.3354,3000.0,1854.5137,1701.6144,45.31109,0
180000,2,1,2,28,0,0,0,0,0,0,13491.076,11751.879,15135.32,5799.204,0.0,0.0,1300.0,5602.118,1000.4474,0.0,0.0,0.0,0
200000,1,2,1,23,0,0,0,0,0,-1,17363.623,38095.543,29313.781,20189.48,15312.255,5402.7817,3000.0,2349.063,1343.6185,3000.0,3300.2512,562.6911,0
20000,2,2,2,23,1,2,2,2,0,0,46408.94,22540.963,50037.168,42121.37,14390.894,7634.169,1282.9395,0.0,3.4880326,0.0,3000.0,1480.2388,0
60000,1,2,1,39,0,0,0,0,0,0,71838.63,52774.066,61066.535,49936.273,49439.52,47369.37,2000.0,3279.0188,2200.0,1222.6459,1701.2373,2000.0,0
150000,1,1,2,26,0,0,2,2,2,2,3508.1487,30500.75,12152.307,511.48508,1324.9082,821.90393,10000.0,0.0,0.0,3500.0,0.0,9073.027,0
100000,2,1,2,36,0,0,0,0,0,0,113357.33,146230.22,85629.586,51096.625,35044.36,20500.152,35455.004,7145.386,3045.392,6000.0,700.40216,2000.0,0
150000,2,1,2,26,0,0,0,0,0,0,15013.5625,20707.377,30048.047,26794.406,20092.428,40740.016,6000.0,3583.3677,1000.0,2500.0,3200.0,5282.1675,0
50000,1,2,2,24,0,0,2,2,2,0,26746.191,16426.002,18860.59,13794.966,9642.195,32359.06,1416.6783,5298.3804,0.0,284.9996,2239.3477,316.0,1
30000,1,1,2,29,1,0,2,2,0,0,812.3853,11959.916,18847.1,17882.387,9666.638,20189.035,2000.0,0.0,0.0,0.0,3317.913,0.0,0
30000,2,2,1,29,2,2,2,2,2,2,3694.425,0.0,782.894,1759.8594,9690.759,11024.817,0.0,0.0,496.65567,0.0,1416.816,0.0,1
140000,2,1,2,34,0,0,0,0,0,0,258996.72,271811.8,295250.6,214063.98,205706.31,195997.72,11321.169,14020.204,7848.426,8596.713,8822.637,5776.6313,0
180000,1,1,2,29,0,0,0,0,0,0,60338.53,80716.734,97530.14,46553.938,48983.918,50545.492,3691.1248,5000.0,2500.0,2000.0,1631.5057,900.0,0
50000,1,2,1,37,-2,-2,-2,-2,-2,-2,11041.982,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
120000,2,2,2,24,1,-1,-1,-1,-1,-1,0.0,654.0757,150.72644,1477.9138,2001.3932,2405.7002,0.0,0.0,1262.4392,854.7692,952.2753,0.0,0
50000,1,2,2,29,1,2,0,0,0,0,13538.961,390.0,4047.297,7515.1597,7392.0317,325.27075,0.0,1701.6866,1150.2091,0.0,0.0,0.0,0
200000,2,1,2,29,0,0,0,0,0,0,80916.07,78886.76,105441.414,82144.87,70847.41,92212.39,4811.7495,4023.1306,5000.0,1500.0,3808.3728,4998.152,0
150000,2,1,2,27,-1,-1,-1,-1,0,-1,863.6378,326.0,780.0,2169.133,0.0,1493.2788,0.0,7.67365,3002.819,0.0,1100.0,653.01056,0
30000,2,1,2,35,-1,-1,-1,-1,-1,-1,206.50253,0.0,1141.229,387.8611,0.0,0.0,1600.0,4216.754,1000.0,0.0,0.0,0.0,0
30000,2,2,1,45,0,-1,-1,-2,-2,-2,49794.176,16306.641,654.2831,0.0,-927.2311,-173.894,1092.6211,0.0,0.0,0.0,0.0,0.0,0
80000,2,2,1,30,-2,-2,-2,-2,-2,-2,4042.3223,76.44537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50000,1,2,2,28,0,0,0,0,0,0,29216.94,26979.1,16888.652,13798.011,20998.217,11844.347,2451.7168,1158.9764,500.0,2402.5498,1000.0,244.3765,0
50000,1,2,2,32,0,0,0,0,0,0,54548.094,22518.982,6112.7812,2486.2947,3496.4321,9992.711,1968.5067,316.6595,0.0,797.9994,194.92732,0.0,1
30000,2,2,1,38,0,0,0,0,0,0,32237.44,30386.736,30618.994,41479.105,45085.383,39813.926,2000.0,1600.0,2000.0,1587.1454,1500.0,1200.0,0
30000,2,1,2,26,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
170000,2,2,1,37,0,0,0,0,0,0,68529.85,74632.42,68971.87,58307.766,77134.03,67051.67,3002.9434,3000.0,2848.0234,2000.0,2100.0,2000.0,0
260000,2,1,2,35,-1,-1,-1,-1,-1,-1,1628.9633,2437.0815,1416.2063,408.11758,1843.102,1985.0729,3000.0,3500.0,2000.0,2523.2188,2000.0,1048.168,0
20000,1,3,1,36,2,2,0,0,0,0,39160.516,31152.807,9860.368,15430.9375,26825.371,9246.336,1100.4135,0.0,2500.0,1983.5948,0.0,0.0,1
60000,1,2,2,27,0,0,0,0,0,0,32968.383,50449.508,54952.434,43104.54,47913.215,27554.572,1227.5667,1600.0,3000.0,1000.0,1004.35583,1001.5858,0
80000,2,2,2,24,0,0,0,0,0,0,57192.297,80025.12,72868.9,52772.8,50628.797,50465.223,1500.0,4000.0,1667.5161,3000.0,2000.0,1140.4404,1
60000,2,2,2,34,0,0,0,0,0,0,135388.31,132379.56,122751.89,131158.81,121924.51,125526.92,8199.142,5100.9385,5000.0,5376.6626,5023.924,3005.5205,0
70000,2,1,2,24,0,0,-1,-1,-1,-1,9620.663,2407.514,229.2145,344.1404,0.0,3170.1223,0.0,0.0,1487.4297,0.0,4585.927,849.25415,0
60000,2,2,1,40,0,0,0,0,0,0,69501.945,69372.52,75550.2,78999.49,77092.98,78839.43,2643.954,3200.0,3540.8547,3503.4036,3000.0,2000.0,0
80000,1,1,2,27,0,0,0,0,0,0,149252.72,106337.12,115589.664,97317.09,71960.6,130907.086,9320.802,5000.0,2350.1233,5134.0728,17628.096,20000.0,0
50000,1,2,1,25,2,0,0,0,0,0,16667.95,16401.56,24651.908,20051.807,10150.09,25684.125,169.93375,2267.5828,1700.0,0.0,1500.0,1591.4476,1
30000,1,2,1,29,0,0,0,0,0,0,51347.93,46697.63,53190.84,49744.19,25951.527,11935.647,4194.6094,10000.0,5027.8477,700.0,842.50775,700.0,0
30000,1,2,1,39,0,0,0,0,0,0,17100.738,9478.1,17588.178,19593.332,14144.855,7908.959,348.37704,2500.0,2500.0,0.0,578.5399,2455.346,0
80000,2,2,1,37,1,2,-1,-1,-1,2,1113.6011,3196.19,381.32535,1324.368,2263.8586,17962.986,0.0,0.0,1699.3828,5000.0,0.0,0.0,0
200000,1,1,2,27,1,2,2,2,2,0,57405.723,50513.6,45440.426,33944.047,23554.844,39255.508,0.0,2006.9861,56.121517,390.0,397.3137,1115.803,0
30000,2,1,2,30,-1,-1,-1,-1,-1,-2,974.58484,5495.069,8563.005,502.43387,1684.3729,2465.2659,12043.788,10000.0,3058.781,1247.4001,1422.2612,2186.902,0
