SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,default,LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
2,1,2,2,4,3,2,0,0,1,70000.0,41.0,71547.38,68478.66,67169.67,72399.26,59207.32,51823.082,0.0,0.0,0.0,1300.0,1200.0,2552.05
2,1,2,0,0,0,0,0,0,0,230000.0,39.0,123931.914,143896.52,124863.83,75857.48,78941.586,70878.89,5603.5166,5082.943,2547.1355,2200.32,3692.7664,2000.0
2,3,2,1,4,0,0,-1,-1,1,50000.0,30.0,3870.786,1447.0753,5814.475,8941.316,8869.417,788.75684,0.0,1500.0,5000.0,5011.4087,0.0,885.87585
2,2,2,0,0,0,0,0,0,0,150000.0,29.0,51635.39,48270.66,31249.154,16671.004,4941.3994,2307.4321,4072.5073,2000.0,1203.1007,0.0,0.0,0.0
2,2,0,0,0,0,0,0,0,0,280000.0,32.0,106363.1,85169.695,104426.91,93731.69,73118.17,77077.9,4309.751,3108.3115,4000.0,4802.701,2838.7515,1552.5636
1,3,2,0,0,0,0,0,0,0,80000.0,42.0,60265.316,44825.754,45657.83,64750.53,55416.67,55157.777,2888.8044,2773.3787,8009.6143,2828.3618,4966.646,3000.0
2,2,0,0,0,0,0,0,0,0,60000.0,31.0,72142.09,76086.945,58808.793,42748.414,21899.01,44016.703,3032.2964,1916.6013,1554.8098,390.0,29869.037,0.0
1,3,1,-1,0,0,0,0,0,0,30000.0,30.0,10592.889,7298.843,12863.839,11702.787,12726.937,13311.625,1065.0807,1520.8728,1000.0,390.0,900.0,673.765
1,1,2,0,0,0,0,-1,-1,1,260000.0,27.0,41391.016,30672.006,49085.5,984.1364,390.0,15733.492,2000.0,2773.4197,6278.5137,11329.394,10254.907,1802.0721
1,2,1,-2,-2,0,0,0,0,0,360000.0,45.0,22934.762,5808.227,14127.133,41673.625,35548.598,8395.428,0.0,7670.505,33597.832,8202.154,4756.753,138144.75
2,1,2,0,0,0,0,0,0,0,100000.0,28.0,46754.926,49306.234,49487.688,38717.324,42710.34,48189.805,3000.0,2045.3862,1893.3402,1632.1239,1500.0,1600.0106
1,1,1,0,0,0,0,2,2,0,30000.0,39.0,29297.842,29965.781,19498.133,18355.797,35879.516,27409.008,3200.0,1118.2462,1999.4149,20174.98,0.0,6000.0
2,2,1,2,4,0,0,0,0,1,150000.0,29.0,187561.67,168368.84,130260.28,122214.29,114980.5,100103.97,0.0,5329.9253,10001.962,3171.6692,5506.2393,2315.0142
2,2,2,0,0,0,0,-2,-2,0,200000.0,27.0,36961.285,30171.332,3795.5696,0.0,0.0,0.0,1600.0,0.0,0.0,0.0,0.0,0.0
2,2,2,0,0,0,0,0,0,0,300000.0,34.0,71148.305,50286.984,50334.34,53304.32,49051.836,33392.375,2229.914,2000.0,2000.0,2000.0,2376.0212,2000.0
2,1,0,0,-2,1,-2,-2,-2,0,260000.0,39.0,-6.691993,0.0,0.0,0.0,0.0,1418.3799,0.0,0.0,0.0,0.0,5000.0,0.0
1,2,0,-1,2,2,2,2,2,1,10000.0,35.0,6847.067,11610.315,9794.341,10514.466,8594.911,9404.255,1217.0085,0.0,1000.0,0.0,1000.0,0.0
2,1,2,0,0,0,0,0,0,0,150000.0,34.0,14908.02,10262.509,7190.3613,19750.889,22792.879,21715.723,1840.0947,2131.1082,12713.014,6000.0,700.0,3100.0
2,3,1,0,0,0,0,0,0,0,50000.0,52.0,44716.23,38684.984,30066.662,35666.75,47638.664,49686.55,2288.242,2013.6731,3099.1345,3240.7556,4002.5144,3222.6636
1,2,2,-2,4,-2,-2,-2,-1,0,500000.0,30.0,326.0,2473.7788,20001.209,1403.7715,3049.157,13647.14,7963.6626,20571.594,952.6763,3000.0,10000.0,1090.5426
2,2,1,0,0,0,0,0,0,0,30000.0,43.0,9993.073,18379.041,15851.253,15304.314,9466.795,10068.875,4000.0,8168.261,1400.0,646.9967,1527.0693,0.0
2,0,3,0,0,0,0,0,-1,0,20000.0,25.0,13665.6455,3508.6123,2970.616,2192.064,3405.4492,13224.855,226.58517,1000.0,0.0,1068.526,9049.799,0.0
2,2,0,0,0,0,0,0,0,0,80000.0,24.0,82615.11,78361.53,103500.414,110594.62,104581.1,98639.69,3923.392,7028.76,5071.639,4000.0,3595.4082,5609.498
2,1,2,0,0,0,0,0,0,0,180000.0,26.0,49106.684,53122.35,64664.508,72098.25,53231.574,47213.68,3176.176,4117.6646,2213.31,2811.207,2000.0,9475.199
2,2,1,0,0,0,0,-1,-1,0,80000.0,42.0,24212.69,17608.592,16634.578,9383.131,14205.556,3138.93,2080.1956,2000.0,1134.3865,6578.2065,11881.8125,1722.6646
2,2,2,0,0,0,0,0,0,0,80000.0,29.0,66080.11,59078.137,70974.47,48214.473,44265.832,37709.12,2000.0,2500.0,2248.2917,1650.4071,1885.3203,1900.0
2,2,1,0,0,0,0,0,0,0,400000.0,41.0,120507.9,119064.91,171531.23,168072.08,159449.84,167101.69,10000.809,13097.478,10000.0,9265.263,19372.236,10737.685
1,2,0,3,-1,0,2,2,-1,0,320000.0,44.0,23738.855,2998.5718,13804.031,15876.998,15386.653,3513.7598,1500.0,4826.218,4469.5405,4780.008,13951.283,0.0
1,1,2,0,0,0,0,-1,-1,0,20000.0,28.878664,26123.143,30052.967,21134.697,11963.539,7873.068,491.76834,2000.0,298.7593,312.44864,1000.0,1000.0,0.0
2,1,0,-1,-1,-1,-1,-1,-1,0,162516.67,43.0,5330.211,3423.1577,10917.71,5447.9893,9127.384,2491.1526,3001.7012,6385.839,12647.026,8000.0,3473.4917,444.55923
2,1,2,0,0,0,0,0,0,0,50000.0,34.0,52668.72,50828.656,45451.293,34724.254,20162.791,12386.971,3000.0,1929.3402,2000.0,592.9402,734.67957,395.25262
1,2,2,0,0,0,0,0,0,0,240000.0,30.0,229961.16,197103.16,203647.3,214613.0,228883.03,226420.8,9071.309,8098.034,9055.977,9757.394,7531.855,7777.167
2,2,1,-1,-1,-1,-1,-1,-1,0,310000.0,50.0,784.7955,448.94385,498.3403,7197.3696,2091.4314,1864.4967,1239.6793,185.89705,5000.0,1192.9917,2000.0,3100.0
2,2,2,0,0,0,0,5,0,0,270000.0,34.0,130468.81,137255.95,108805.945,110822.664,127573.305,136968.66,7165.2803,5000.0,11000.0,0.0,5000.0,4784.039
1,1,2,0,0,0,0,0,0,0,60000.0,26.0,46274.35,37326.766,28750.902,23670.33,19314.852,17651.355,2068.3823,1454.4885,1200.0,1000.0,990.9764,955.9862
1,1,1,-2,-2,-1,-1,0,-1,0,230000.0,40.0,0.0,0.0,0.0,604.12354,0.0,1040.6456,502.6242,0.0,1000.0,0.0,1042.3369,684.7375
2,2,0,0,0,0,0,0,0,1,20000.0,40.0,20805.8,25678.234,26644.945,28781.559,26123.912,28480.518,2000.0,1599.755,1500.0,1823.471,1993.3104,2000.0
1,2,1,-2,-2,-2,-2,-2,-2,0,170000.0,47.0,17576.04,9999.354,8149.444,9931.323,12545.151,6614.1035,2566.3762,1500.0,2000.0,3000.0,2200.0,2000.0
1,1,2,-1,4,0,0,0,0,1,200000.0,35.0,9522.539,5011.281,12098.072,16001.582,19673.309,22923.092,0.0,4774.507,1500.0,4043.8506,0.0,3000.0
1,1,2,1,4,-1,0,0,0,1,60000.0,53.0,30117.75,10961.681,4888.371,12185.271,1627.5846,980.55756,0.0,2079.8003,9940.382,2300.0,0.0,3500.0
2,2,0,1,4,2,0,0,-1,1,20000.0,49.0,8878.207,6720.1646,8410.428,14953.641,5107.105,4799.9536,0.0,0.0,1000.0,0.0,2000.0,398.29947
2,2,2,-2,-2,-2,-2,-2,-2,0,200000.0,37.0,0.0,954.64996,2236.9138,1095.188,1630.6232,1065.6315,1000.0,1604.8691,1803.361,1000.0,2000.0,2000.0
2,3,0,-1,-1,-1,-2,-2,-2,0,80000.0,60.49769,0.0,2737.2725,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0
1,1,2,0,0,0,0,0,0,0,120000.0,36.0,68761.45,79043.92,74124.18,76548.23,59868.74,47641.625,3299.0862,4888.7573,2496.814,3193.306,2000.0,1000.0
1,2,0,0,0,0,0,0,0,0,100000.0,39.0,112881.8,110350.45,89183.55,92122.64,76849.6,53161.227,4600.0,5000.0,3000.0,3000.0,2687.9236,2487.4114
2,2,1,0,0,0,0,0,0,0,80000.0,51.0,61329.85,87684.586,63843.07,53324.285,79882.66,41275.273,3013.3252,2600.0,0.0,5363.014,8458.382,3843.8884
2,2,1,0,0,0,0,0,0,1,60000.0,26.0,49452.914,51418.69,49130.86,30470.637,26008.75,42522.1,2000.0,2000.0,1500.0,1500.0,3500.0,0.0
2,1,2,0,0,2,0,0,0,1,100000.0,22.0,90849.32,135150.97,114826.1,102681.2,105595.32,121849.19,24421.74,0.0,3000.0,6255.251,5096.466,5000.0
1,2,2,0,0,0,0,0,0,0,50000.0,50.0,53235.16,59431.7,56334.754,48433.51,34903.31,44765.863,3011.4573,2008.086,2012.5609,2404.3333,1409.5048,695.88745
1,1,1,0,0,-1,-1,-1,8,0,300000.0,39.0,14723.638,13246.048,6200.9478,916.3844,-211.82289,-16.884066,1896.1497,2002.474,1800.0,0.0,0.0,0.0
2,2,1,0,0,0,0,0,0,1,135790.17,47.0,86734.74,71072.03,77450.5,78856.67,77171.72,78473.66,3012.1875,3744.3367,5000.0,4782.563,3511.1643,3581.7717
1,2,2,0,0,0,0,0,0,0,50000.0,34.0,43656.44,40322.76,37882.938,34603.18,45352.598,30263.42,2845.9546,2183.5042,1396.4609,1200.0,1422.2059,2281.3665
2,2,1,0,0,0,0,0,0,0,30000.0,43.0,13557.627,15935.771,13754.138,13058.689,15905.663,10815.546,1119.7849,1601.3086,1253.6671,1216.6268,800.0,1500.0
1,1,1,1,-2,-2,-2,-2,-2,0,330000.0,57.236214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1,-2,1,-2,-2,7,-2,1,200000.0,50.0,498.8287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,2,-1,-1,-1,-1,-1,-1,0,532644.9,30.0,26233.242,13932.576,9433.103,8515.927,10608.224,14799.291,7611.9517,3598.7087,6581.4453,8496.3955,20343.855,4674.0205
1,2,2,1,2,8,2,5,2,0,130000.0,34.0,77757.36,86124.13,95080.19,93138.195,112750.48,108628.05,0.0,3324.023,0.0,9076.727,3518.3125,5490.4927
2,2,2,0,0,0,0,0,0,0,110000.0,23.336796,11641.644,6843.461,8392.379,15086.484,10597.649,9861.688,1124.3208,1500.0,1253.7134,268.62726,500.0,820.4578
2,1,2,1,-2,-2,-2,-2,-2,0,200000.0,25.0,0.0,0.0,0.0,0.0,4251.919,0.0,0.0,0.0,0.0,6499.9077,0.0,0.0
2,3,2,0,0,0,0,0,0,0,200000.0,33.0,109064.31,110419.875,106569.055,99545.95,106658.38,120064.02,5499.5327,4169.3965,3500.0,3094.07,5000.0,6999.898
1,1,0,-2,-2,-2,-2,-2,-2,1,80000.0,34.0,1467.8376,316.0,1557.8834,2286.2102,1111.4205,0.0,0.0,0.0,5013.599,1000.80383,0.0,0.0
2,2,2,0,-1,-1,-1,-2,-2,1,80000.0,51.0,6863.801,8658.054,272.46582,0.0,0.0,0.0,5021.083,0.0,0.0,0.0,0.0,0.0
2,1,2,-2,-2,-2,-2,-2,8,0,380000.0,33.0,3984.0403,0.0,0.0,2944.4233,15906.507,10982.666,0.0,806.3606,2011.1125,9630.336,3918.0442,4006.6326
2,2,2,0,0,0,0,0,0,0,50000.0,32.0,28101.357,30399.56,28591.002,30240.525,23153.705,19430.26,1500.0,1966.3721,1154.543,1149.0206,1557.6166,1697.5232
1,2,2,0,0,0,0,0,0,0,500000.0,36.0,36771.977,40622.766,35697.21,32935.473,28632.387,36268.742,6239.4985,3815.229,6317.3945,4000.0,10289.8545,51973.156
1,2,1,1,1,2,2,-1,-1,0,140000.0,56.907047,377.57935,0.0,949.206,0.0,1186.9587,889.6747,0.0,0.0,0.0,1000.0,603.1901,926.7365
1,2,1,0,0,0,0,0,0,0,420000.0,50.0,48494.67,45601.824,48049.008,44517.598,87791.25,75295.664,3030.029,3001.3472,2000.0,11046.983,5114.62,7809.2734
2,2,2,0,0,0,2,0,0,0,50000.0,24.0,15034.35,14914.888,13220.055,9808.892,13873.491,14085.575,1397.7169,1818.7814,0.0,800.0,2500.0,2000.0
2,2,1,0,0,0,0,0,0,0,150000.0,44.0,98868.87,87592.086,99327.086,83815.125,86295.32,88423.03,3578.0476,3000.0,2003.9028,2853.0618,3000.0,3016.139
1,2,0,-1,-1,-2,-2,-2,-2,0,310000.0,44.0,6659.6665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0
2,1,0,0,0,0,0,0,0,0,50000.0,32.0,20588.344,29206.979,28832.916,27983.582,28194.31,29754.355,3084.2021,2393.1306,5000.0,2500.0,3267.4912,2479.2422
2,2,0,-2,-2,-2,-2,-2,-2,0,120000.0,30.0,933.1816,1353.9617,3014.0017,3133.0317,6864.2163,316.0,1000.0,2698.0984,2820.9924,3000.0,1000.0,5000.0
2,2,1,-2,-2,-2,-2,-2,-2,0,280000.0,56.0,21239.945,5211.2085,6812.666,4046.4958,1503.688,780.0063,3402.4062,5000.0,6000.0,14294.77,5114.768,4074.3818
1,1,1,1,2,2,2,2,2,0,150000.0,39.0,43980.656,41621.05,25212.82,29489.438,31053.896,31109.438,1500.0,2494.4324,0.0,2995.3276,2000.0,1900.0
1,2,2,0,0,0,0,-1,0,0,200000.0,37.0,305740.66,315757.4,216943.84,0.0,17545.576,29820.514,15781.642,3427.3506,0.0,7131.091,2000.0,1300.0
1,3,2,1,2,2,0,0,0,0,50000.0,22.0,12735.606,15237.065,11217.06,14728.827,16935.834,18971.152,1000.0,138.89206,1000.0,1186.4615,2500.0,3000.0
2,2,1,0,0,0,0,0,0,0,30000.0,35.0,17459.22,28247.342,34336.18,31664.219,41998.984,38718.297,1500.0,2000.0,1019.7891,1500.0,1228.0717,1500.0
2,1,1,-1,-1,-1,-1,-1,-1,0,90000.0,42.0,4549.2803,3120.2969,14011.282,3069.0493,2300.6804,0.0,2788.26,16745.262,5469.3984,2000.0,0.0,906.02264
2,1,0,-2,-2,-2,-2,-2,-2,0,310000.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800.0
2,2,2,0,0,0,0,0,0,0,20000.0,29.0,15558.775,18483.36,19328.568,17800.404,19427.797,17977.75,2000.0,2000.0,1282.8842,1000.0,1254.5751,0.0
2,2,0,0,0,0,0,0,0,0,50000.0,29.0,55034.426,52490.004,55069.17,46644.4,30426.922,26891.625,3000.0,2456.215,4269.295,2001.8219,1353.121,1023.29584
2,1,2,0,1,0,-1,2,0,0,60000.0,23.0,9631.236,11780.548,436.18765,672.8384,0.0,330.60178,2755.8364,0.0,1000.0,0.0,3022.9707,0.0
2,1,2,1,4,0,0,0,2,0,80000.0,23.0,27612.889,20570.297,27701.14,29212.988,19213.63,17538.186,83.80614,2000.0,1515.1847,0.0,3000.0,0.0
1,1,0,0,-1,0,-1,0,-1,0,230000.0,43.0,2897.1501,0.0,0.0,150.0,0.0,1726.6045,0.0,0.0,4.402268,0.0,1600.0,0.0
2,2,1,-2,-2,-2,-2,-2,-2,0,360000.0,31.0,8510.819,1731.3601,1805.4749,4617.9966,7778.427,47.316948,3000.0,2084.4817,2000.0,1500.0,0.0,1327.6409
2,2,1,0,0,0,0,0,0,0,200000.0,46.0,105095.04,124203.37,108041.23,118752.74,116142.59,123003.74,4960.0483,5000.0,5998.846,3608.1082,3703.5156,2500.0
2,2,2,0,0,0,0,0,0,0,323869.38,38.0,132645.72,157519.6,134813.27,145348.1,154160.03,159284.17,13997.754,5000.0,4000.0,7771.138,5365.4507,5197.436
2,2,1,-1,0,0,-2,-2,-2,0,290000.0,35.0,80346.77,23911.516,0.0,0.0,0.0,0.0,1969.2556,0.0,0.0,0.0,0.0,0.0
2,2,1,0,0,0,0,0,0,0,20000.0,40.0,18264.592,17018.826,22387.127,20907.19,20122.59,23380.125,1924.4423,2000.0,1812.5487,1373.6077,1000.0,1000.0
2,2,2,-1,0,-1,-1,2,-1,0,180000.0,36.0,15263.213,6192.9893,7708.023,13149.394,1883.2489,9667.725,1237.8912,3315.797,6000.0,0.0,2000.0,1170.2478
2,1,2,-1,0,0,0,0,0,0,130000.0,29.0,27499.074,25381.018,27449.955,23013.875,16954.992,17509.744,2014.6075,6052.9883,5997.9,5704.2695,3500.0,6983.223
1,4,2,-2,-2,-2,-2,-2,-2,0,200000.0,33.0,10404.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,2,0,0,0,0,0,0,0,50000.0,27.0,30782.82,27105.236,23477.305,25245.303,24418.346,23121.465,2000.0,1468.2262,1731.9363,1100.0,1098.9204,0.0
1,2,2,0,0,0,0,0,0,0,90000.0,30.0,154867.08,136531.2,138429.14,141187.6,153807.17,153794.78,5577.0547,5000.0,4476.537,5198.3433,9140.694,5000.0
1,2,2,0,0,0,0,0,0,1,240000.0,38.0,69852.89,81042.26,85566.164,77804.625,76602.0,70655.88,3942.5452,4000.0,2264.074,3077.2769,2500.0,2196.5386
2,3,2,1,4,0,0,0,0,1,57632.848,31.0,58071.293,49583.047,50250.1,47670.074,48481.367,48493.617,0.0,2000.0,2000.0,2255.2893,2536.3494,2192.3599
2,3,0,0,0,0,0,0,0,0,150000.0,43.0,67692.1,55273.832,73060.06,72100.9,69133.2,52530.895,3477.291,2895.5479,2697.9622,2151.6008,2000.0,2000.0
1,2,2,0,0,0,0,0,0,1,60000.0,27.0,78235.55,96212.79,77671.4,69584.65,56753.22,47475.7,3011.1287,3221.7786,3975.794,2500.0,2000.0,4195.004
2,4,1,0,0,0,0,0,0,0,390000.0,41.0,420090.6,387635.16,374532.94,288406.12,282377.53,265089.88,12956.246,11537.741,7788.7993,7000.0,10000.0,17726.484
2,2,1,0,0,0,0,0,0,0,250000.0,42.0,42698.36,36589.23,32872.45,26319.182,20174.002,19783.477,2000.0,1906.2736,1317.7313,620.9017,1400.0,1000.0
2,2,1,-1,1,2,2,0,0,1,30000.0,24.0,1176.4902,1099.8998,2193.774,2845.7915,5004.76,4748.931,0.0,1608.8373,0.0,657.2981,915.2479,1613.9792
2,2,1,0,-2,-2,-2,-2,-2,0,30000.0,61.247356,328.349,0.0,0.0,0.0,894.66345,0.0,0.0,0.0,0.0,2000.0,0.0,0.0
1,2,2,2,2,2,2,5,2,0,20000.0,37.0,8493.583,6832.804,4716.822,6345.6084,2579.5615,2601.108,1953.2593,1567.7312,0.0,0.0,0.0,5807.203
2,2,2,0,0,0,0,0,0,0,230000.0,32.0,39921.95,19328.293,16143.822,12207.981,26513.082,22737.748,1793.3363,1727.4878,838.59735,7150.018,3138.1948,6263.5146
1,2,2,-1,2,2,0,0,0,1,30000.0,27.0,34905.99,27876.543,18206.592,16695.654,19659.066,19518.223,1943.2924,0.0,1020.2485,369.4381,310.60703,1000.0
1,2,2,0,0,2,0,-1,0,0,20000.0,23.0,8831.999,11123.233,9928.171,6830.0693,8386.658,3926.6736,4499.887,0.0,1018.8339,0.0,1040.3589,0.0
2,2,2,0,0,0,0,5,0,0,210000.0,29.0,24619.107,24659.121,26359.84,23227.309,20711.67,22910.69,2200.0,2554.8474,2130.5317,0.0,3000.0,3305.5085
2,1,2,-1,-1,-1,0,0,-1,0,130000.0,24.0,1112.4165,25608.91,51085.887,50682.223,34215.312,20093.389,25184.021,50016.445,8000.0,7008.105,24105.973,3183.147
1,2,2,0,0,0,0,0,0,0,80000.0,37.0,109735.76,100759.25,100114.914,72482.54,79927.74,81243.77,4610.1963,3643.1848,2398.9119,8109.6445,3153.276,3743.574
1,1,2,0,0,0,0,0,0,0,130000.0,43.0,60111.33,56880.832,59486.31,57748.707,47950.863,53032.223,2500.0,3000.0,2000.0,2000.0,1669.4742,2000.0
2,1,2,-2,-2,1,-1,0,0,0,360000.0,35.0,38595.816,62920.355,5363.1626,281538.12,275142.7,228358.11,24735.82,6581.658,773257.7,60500.426,93865.98,104331.92
2,1,1,0,0,0,2,0,0,0,150000.0,43.0,18504.566,22486.156,23528.807,20185.605,21333.576,29378.084,3499.95,4000.0,1500.0,1181.9692,2322.799,2500.0
2,2,1,2,0,0,2,2,2,1,50000.0,29.71605,21143.367,21044.588,26172.35,28107.047,25592.79,23122.312,2096.39,2882.9675,0.0,1000.0,1152.7288,134.47548
1,1,1,2,4,0,0,0,0,0,340000.0,60.0,313598.9,309440.34,153732.52,152186.36,143603.03,129630.59,0.0,6000.0,5103.2534,4004.3735,3222.3389,4000.0
2,4,1,-2,-2,-2,-2,-2,-2,0,260000.0,44.0,3102.499,7479.8813,0.0,4737.5093,11131.073,9042.974,1714.982,0.0,2539.75,5009.8857,2000.0,1534.0381
1,2,2,-2,-2,-2,2,-2,8,1,70000.0,30.0,18836.41,14680.668,17934.902,1699.3395,5070.242,39365.027,1497.581,1300.0,0.0,1374.1946,39511.945,800.0
2,1,2,2,2,2,0,0,0,1,160000.0,34.0,131681.55,121771.75,92469.19,97948.53,97054.17,124133.73,4073.2014,0.0,5000.0,4867.1646,5182.4375,7230.548
2,2,2,-1,-1,0,2,-1,0,1,240000.0,29.0,6983.9434,48333.04,39399.207,110.31802,24585.436,9239.606,67936.195,1852.9923,0.0,33205.086,0.0,1800.0
2,2,2,-1,0,0,0,0,0,0,30000.0,28.0,50498.723,51949.273,44274.38,46688.742,28809.996,28021.715,2000.0,1698.1952,1500.0,3000.0,1877.8596,1046.6409
2,2,2,2,2,2,2,0,0,1,50000.0,29.0,22703.861,28317.248,30256.748,17873.68,15329.201,14381.549,1737.0371,1185.9078,0.0,326.1535,100.49469,197.40959
2,4,1,0,0,0,0,0,0,0,50000.0,25.0,42581.703,48063.996,22473.422,24262.797,19046.246,13840.548,1888.2711,1700.5974,4536.696,1100.0,380.08383,356.33105
1,1,2,-1,-1,-1,-1,0,0,1,500000.0,33.0,172.21017,0.0,-11.279827,126620.48,171304.9,179674.08,0.0,0.0,155302.23,30001.297,4000.0,2000.0
2,2,0,0,0,0,0,0,0,0,310000.0,33.0,127717.22,81365.625,85664.44,98242.57,30882.146,19895.379,4000.0,10469.269,5688.6973,11909.914,24966.176,77614.53
1,3,2,0,0,0,0,0,0,0,30000.0,37.0,12780.352,9321.914,14221.542,11551.2295,2930.3474,3511.2734,1537.7645,1048.5988,1434.827,49.05886,395.70938,3562.2834
2,4,2,-1,-1,0,2,-1,-1,0,290000.0,38.0,18497.041,3703.5461,2830.2178,1064.16,1476.7311,25563.14,1056.1611,1500.0,0.0,1229.5994,11438.951,5000.0
2,1,2,0,0,0,0,0,0,0,260000.0,35.0,220862.39,202125.14,188825.64,166535.95,120632.984,117740.445,7000.0,8000.0,6474.322,5000.0,3300.0,3513.758
1,3,1,0,0,0,0,0,0,0,50000.0,60.0,52476.43,44107.79,30772.129,20117.6,16352.251,16235.008,1600.0,1410.4323,1000.0,500.0,715.8689,1486.3441
1,1,0,-2,7,1,-1,0,0,0,400000.0,45.0,47366.434,10069.31,4294.9175,72414.28,18066.207,12591.979,1800.0,2000.0,87212.164,1300.0,1300.0,0.0
1,2,1,0,0,0,0,0,0,0,50000.0,23.289587,25200.547,19020.207,18612.727,24996.168,24124.463,24547.217,1641.18,1847.4573,1008.1803,1149.19,977.4661,500.0
2,1,2,0,0,0,0,0,0,0,96181.48,23.0,74088.35,71936.945,63512.69,56762.695,47685.395,54748.867,2769.757,3561.263,2000.0,1597.3887,2000.0,3193.1633
1,1,2,1,4,2,0,0,2,0,160000.0,28.0,66731.39,86694.23,97465.78,114971.84,112234.49,126944.22,3200.0,0.0,6101.345,5018.5864,4000.0,0.0
2,3,0,-2,-2,-2,-2,-2,-2,0,120000.0,26.0,1980.4474,2074.3623,3541.3123,8958.422,5059.5073,5438.6045,1250.0842,1578.0671,5402.336,800.0,91.39251,500.0
2,2,1,2,2,2,2,5,2,1,30000.0,28.0,26800.42,30361.455,26642.336,40810.535,38034.13,48533.39,3076.1006,1400.0,4606.0156,0.0,2054.7056,0.0
1,3,2,0,0,0,-2,-1,2,0,40000.0,30.0,2217.485,1862.9277,805.8224,2402.2573,2643.5066,1715.5564,0.0,1000.0,1209.8856,1807.6248,0.0,1000.0
1,2,2,0,0,0,0,0,-2,0,90000.0,43.0,48267.176,32120.098,29194.334,14406.74,0.0,0.0,1744.91,1535.5402,173.34956,0.0,0.0,0.0
2,1,2,0,0,0,0,0,0,0,310000.0,33.0,111173.53,97465.84,82534.2,72363.586,31673.742,31087.225,4291.3735,2488.9868,1992.9438,2113.2983,2000.0,1544.5648
2,2,2,0,0,0,0,0,0,0,290000.0,47.0,200230.72,193889.6,196093.58,151212.77,126573.19,131529.9,8004.153,6000.0,4272.183,4496.1475,5344.136,3319.229
2,1,1,-2,-1,-2,-1,-1,0,0,230000.0,45.0,68504.766,0.0,-4068.619,7042.1626,0.0,1098.7474,5000.0,0.0,6530.0522,0.0,512.3863,0.0
1,1,2,0,0,0,0,0,0,0,80000.0,33.0,68076.234,67402.73,78560.336,74816.04,58103.41,52012.64,2699.2456,2678.99,2842.7168,1646.3446,2853.063,0.0
1,2,2,0,0,0,0,0,0,0,50000.0,34.0,94060.5,65113.566,51906.188,51964.156,44814.5,54513.69,3000.0,3012.6104,2000.0,3000.0,4681.329,2767.8037
1,2,0,0,0,0,0,0,0,0,280000.0,33.0,103855.82,96197.37,61951.152,64579.98,55089.88,68679.586,4993.9976,4390.759,3500.0,2500.616,2646.7932,3000.0
2,2,2,-1,4,8,2,0,0,1,20000.0,25.159618,7678.5645,14674.445,14070.322,12107.815,11223.998,8672.747,1700.0,0.0,0.0,871.8561,0.0,2107.5789
1,2,2,1,2,0,0,2,0,1,50000.0,33.749176,46461.133,49013.824,55258.383,50130.258,51629.99,79230.836,0.0,3000.0,3726.2195,0.0,3080.8628,3000.0
2,1,0,-1,4,0,0,0,0,0,60000.0,32.0,6529.391,7292.8276,4870.561,5506.7593,3442.178,11059.537,2692.5789,459.09015,1139.7767,661.9641,4000.0,595.8742
1,1,2,0,0,0,0,0,0,0,200000.0,23.0,68547.29,55323.668,53755.773,60042.43,49545.18,48341.395,3000.0,3000.0,2874.356,2467.8132,1700.0,2610.0405
2,2,1,0,0,0,0,0,0,0,330000.0,34.0,52703.387,76900.72,106523.74,109044.67,86216.31,84676.42,6000.0,12509.144,12211.638,4000.0,4710.525,2807.149
2,2,2,-1,-1,-1,2,-1,-1,0,140000.0,22.125067,242.71611,1255.0818,16835.928,2154.8516,1474.018,390.0,1500.0,12625.921,0.0,1516.3198,1000.0,3000.0
1,2,2,-1,4,0,0,-1,0,0,80000.0,33.0,46408.88,46337.395,49465.395,68453.5,67975.836,34731.617,0.0,1862.8153,3050.8245,0.0,2000.0,1343.4895
2,2,0,1,4,2,2,2,2,1,30000.0,28.0,10893.633,10181.006,13910.99,20982.412,20332.113,25315.857,0.0,3005.0732,2000.0,1629.1666,1000.0,692.28217
2,1,1,0,-1,0,2,-1,-1,1,220000.0,41.0,11618.791,3441.6738,3023.6902,846.94946,1082.4678,9458.944,5000.0,985.9572,0.0,4701.3237,6000.0,0.0
1,1,2,0,0,0,0,0,0,0,60000.0,23.0,31993.344,30007.535,24195.531,22137.375,20629.418,25047.027,1836.0339,1330.7585,1594.2507,1000.0,821.0899,1800.0
