SEX,EDUCATION,MARRIAGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,default,LIMIT_BAL,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
2,2,2,-2,-2,-2,-2,-2,-2,0,200000.0,31.0,576.07513,0.0,0.0,0.0,0.0,3463.259,0.0,0.0,0.0,0.0,2706.4177,2000.0
2,2,3,0,0,0,0,0,0,0,50000.0,31.0,42090.242,46539.426,12678.624,2812.5508,940.00287,1548.0912,2124.889,1500.0,1346.0771,0.0,0.0,7995.116
2,2,2,-1,0,0,-1,-1,2,0,620610.2,35.0,10080.401,26151.234,32568.1,2327.4075,20030.982,395.2478,8875.635,6160.745,4000.0,20703.996,0.0,37904.59
1,3,1,0,0,0,0,0,0,0,70000.0,40.0,92420.016,79422.59,60575.04,49706.85,46380.734,24209.094,5038.668,4994.1196,2820.1072,2000.0,0.0,4095.3962
1,3,2,0,0,0,0,0,0,0,80000.0,30.0,28392.838,23672.67,19611.258,15529.151,15714.252,15080.531,1319.0504,2000.0,1300.0,950.03436,787.2061,18.392775
2,2,2,0,0,2,0,0,0,0,340000.0,33.0,196948.31,202388.61,220075.36,199371.73,167894.84,176424.64,28799.764,0.0,7392.442,5612.6157,7692.514,5200.0444
2,1,2,-2,-2,-2,-2,-2,-2,0,270000.0,31.0,10168.538,1095.4188,1492.8813,3309.1184,2017.9884,3331.9224,1323.3378,2000.0,3027.1382,3000.0,2500.0,2500.0
2,2,2,0,0,0,0,0,0,0,360000.0,46.0,115061.46,92357.336,87288.086,72003.64,63086.066,66665.47,4199.071,5000.0,2799.2585,5000.0,2000.0,1319.9855
2,2,2,1,-2,-2,-1,-1,-1,0,250000.0,33.0,0.0,0.0,0.0,4365.7153,2202.0222,781.934,0.0,0.0,4516.545,1714.9795,1000.0,0.0
2,1,2,1,-1,-1,-1,-1,-1,0,420000.0,31.0,731.2938,1617.1038,4551.7266,3182.4543,316.0,0.0,382.7772,3775.9602,3000.0,800.0,0.0,0.0
2,1,2,1,-2,-2,-1,-1,-2,0,60000.0,24.0,0.0,0.0,0.0,535.8537,0.0,0.0,0.0,0.0,533.2108,0.0,0.0,0.0
2,2,2,-1,-1,-1,-1,-1,-1,0,70000.0,53.0,1163.6471,1614.6168,551.30817,406.63278,780.0,1334.9724,1306.471,199.86891,858.9416,1000.0,1000.0,1500.0
1,2,2,0,0,0,0,0,0,0,210000.0,44.0,116942.04,106373.766,88825.8,69789.6,83086.98,94159.08,3161.1445,3646.0747,2500.0,3011.1494,4212.7817,2396.1357
2,2,1,0,0,0,0,0,0,0,150000.0,40.0,20696.367,20541.271,18414.492,18638.928,15194.482,7190.086,2200.0,2000.0,1800.0,3000.0,3000.0,105875.58
2,2,0,0,0,0,0,0,0,0,180000.0,31.0,123791.305,132834.28,119108.28,127341.01,125436.234,113843.29,4000.0,6000.0,5000.0,3500.0,5000.0,3500.911
2,1,1,-2,-2,-2,-2,-2,-2,0,310000.0,52.0,133.82097,546.19727,2683.746,6231.5435,0.0,0.0,1256.4377,4000.0,4426.8623,0.0,798.82416,0.0
2,1,2,0,0,0,0,0,0,0,130000.0,25.0,18525.314,8498.074,5322.851,496.98056,815.1195,0.0,2800.0,3000.0,3999.801,1000.0,0.0,101.98429
2,2,1,0,0,0,0,0,0,0,50000.0,40.0,41203.566,38427.727,40586.26,37193.934,26316.996,29144.344,1858.4158,2000.0,2028.8887,1016.1024,1137.4851,1000.0
2,3,1,-1,-1,2,-1,-1,-2,0,200000.0,32.0,3901.3103,1353.3604,0.0,970.9699,0.0,0.0,1000.0,0.0,2000.0,0.0,0.0,0.0
1,1,2,1,2,2,2,0,-1,1,80000.0,26.0,9832.373,11692.003,16505.408,8495.72,2543.4097,18649.463,1561.9008,2583.826,0.0,463.1209,14616.682,0.0
2,1,2,0,0,0,0,-1,-1,0,40000.0,29.0,10847.324,16196.319,20540.025,17535.3,1884.1792,1546.3735,2100.0,2203.5513,1766.1921,1065.3728,797.5812,2000.0
2,3,1,-1,-1,-1,-1,0,-1,0,396056.47,61.0,13260.495,4191.604,390.0,1018.8957,1120.4012,9786.243,5054.3613,996.9457,1200.0,0.0,9115.189,6000.0
1,2,1,2,0,0,0,0,0,1,50000.0,42.0,35453.41,36187.92,42441.496,30820.236,30894.281,27565.244,2000.0,1500.0,0.0,725.08246,710.37115,746.1991
2,1,2,-1,-1,-1,-2,-2,-2,0,80000.0,26.0,1192.1643,558.72687,0.0,0.0,0.0,0.0,1224.9375,0.0,0.0,0.0,0.0,3876.486
2,2,2,2,2,0,0,0,2,1,50000.0,28.0,56847.2,59437.12,57977.977,61016.223,58997.668,67837.47,0.0,2516.11,3000.0,3790.9055,2874.4302,0.0
1,2,1,0,0,0,0,0,0,0,180000.0,47.0,72370.26,44276.59,83740.484,50202.42,48911.66,39851.3,2500.0,125950.01,4000.0,1040.6184,2000.0,1000.0
1,1,1,0,0,0,0,0,0,0,90000.0,46.0,77685.875,89137.3,90966.05,86524.49,26317.516,10287.62,5000.0,3200.0,2000.0,1544.9512,976.46967,1000.0
2,1,1,0,0,0,0,0,0,0,360000.0,45.0,267802.88,295279.12,292931.28,275338.9,275515.75,294596.2,10614.172,19988.883,8226.458,10863.778,14305.923,13411.746
1,1,2,0,0,0,0,0,0,0,80000.0,30.0,64235.793,59193.934,39525.348,20999.63,12594.772,15347.011,3000.0,2100.0,1200.0,913.73346,581.8895,780.0
2,1,1,-1,-1,-1,-1,-1,-1,0,150000.0,37.0,4791.3213,390.0,2289.4595,603.00085,910.4653,0.0,1000.0,2780.482,320.01974,1210.698,0.0,0.0
2,1,2,0,0,0,2,0,0,0,44702.246,28.0,30534.146,28404.602,29028.717,30634.877,26254.338,29505.299,1900.0,3000.0,1292.0321,1000.0,595.8382,593.1853
1,2,1,0,0,0,0,2,0,0,80000.0,47.0,24265.045,23231.75,19456.578,18827.219,18158.445,23905.873,1151.1582,1087.3512,1805.998,0.0,1500.0,1754.946
2,2,2,1,-2,-2,-2,-1,-1,0,280000.0,24.0,9519.101,15383.018,0.0,0.0,1472.713,18421.799,5048.6475,0.0,1368.0225,2983.7354,8000.0,95361.945
1,1,1,1,-2,-2,-2,-2,-2,1,130000.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1,-1,-1,-1,-1,-1,-1,0,360000.0,40.0,4202.676,6530.3887,13003.159,4707.223,3957.7854,637.04333,4000.0,9441.801,4094.047,4227.5757,1574.3109,1652.5415
1,1,1,0,0,0,0,0,2,0,310000.0,47.0,8026.415,3463.0085,16915.693,58678.812,87867.5,78193.37,3000.0,11867.411,88772.52,15680.349,0.0,3346.817
2,3,1,-1,0,-1,-1,-1,-1,0,380000.0,41.0,649.9967,1201.635,812.89966,1136.0985,965.9429,780.1288,1547.7733,1396.8837,1074.1254,1000.0,827.9058,1293.5795
2,2,2,3,3,2,0,0,-1,1,10000.0,27.0,5190.221,5391.146,5760.8394,4497.361,7505.9766,2533.5166,0.0,0.0,0.0,552.91925,0.0,0.0
2,2,1,1,2,0,-1,-1,-1,0,80000.0,42.0,1466.408,396.24942,6927.4023,0.0,0.0,0.0,0.0,4467.124,0.0,0.0,0.0,0.0
2,2,1,1,2,0,0,0,0,0,130000.0,42.0,99609.33,92500.91,81781.1,87906.58,87755.914,78675.18,0.0,3000.0,3000.0,2332.2446,2699.2388,2000.0
2,2,2,1,2,2,2,0,0,1,30000.0,23.0,27705.4,25675.914,28642.342,22177.037,18824.816,2392.6877,0.0,2613.8208,0.0,503.9235,0.0,326.64075
2,1,1,1,-1,-1,-2,-2,-2,0,360000.0,30.0,0.0,2468.0608,-355.9961,-53429.707,-24523.576,-60937.31,14512.306,316.0,0.0,0.0,0.0,4808.152
1,1,1,0,0,0,0,0,0,0,80000.0,45.0,43058.504,30214.762,26864.34,27382.398,28285.219,29702.938,1817.8601,1326.8986,1206.9631,1000.0,1000.0,1366.4844
2,1,2,0,0,0,0,0,0,0,180000.0,27.0,60154.312,60595.617,64058.496,49129.184,49680.902,48396.98,3004.808,4614.601,2000.0,5000.0,2996.6272,2171.5757
2,2,2,-1,-1,-1,-1,-1,-1,0,70000.0,25.0,6786.3887,4040.667,4153.024,1635.7329,3058.5671,2093.276,2350.5325,4721.561,1702.2456,3752.4023,2000.0,1604.7709
1,1,1,0,0,0,0,0,2,0,290000.0,42.0,105462.24,95993.45,103510.43,103460.41,121217.19,123716.53,5000.0,4551.235,10000.0,24421.334,18109.291,0.0
1,2,1,-1,-1,-1,-1,-1,-1,0,210000.0,36.0,1054.3479,379.26508,390.0,378.10876,581.6234,0.0,327.9648,390.5655,320.95633,387.0731,392.35294,500.0
2,2,1,0,0,0,0,0,0,0,470000.0,32.0,80102.98,124742.12,163907.39,85597.57,97389.195,103075.47,18043.209,100220.37,15871.97,9217.243,16587.654,10633.713
2,2,1,-2,-2,-1,-1,0,0,0,350279.06,43.0,0.0,0.0,1650.1085,1170.7136,3274.442,1943.5945,0.0,3298.0615,1695.3945,0.0,615.0959,1000.0
1,1,2,1,-1,3,2,0,0,0,60000.0,24.0,2797.6758,10433.364,9983.594,10434.841,10060.86,9032.629,4020.245,0.0,0.0,387.78152,702.64624,0.0
2,1,2,-1,-1,-1,-1,-1,-1,0,130000.0,31.0,1426.7897,2482.47,1269.274,652.241,201.3364,1616.276,2000.0,1330.4545,781.0183,4.6243196,2000.0,1000.0
2,2,1,0,0,0,0,0,0,0,180000.0,37.0,115303.86,105380.54,118296.42,107337.97,112502.54,115992.26,3051.2134,5021.9116,4976.3984,3000.4517,5000.0,4000.0
2,2,2,0,0,0,0,0,0,1,170000.0,29.0,91740.97,84167.46,88521.69,99898.45,109982.625,117827.45,3903.9412,4059.4976,5036.178,6220.736,4673.5986,7624.859
2,2,2,0,0,0,0,0,-1,1,20000.0,24.0,12206.919,16914.455,13537.272,7603.125,7338.15,7622.243,1733.7957,2279.4038,0.0,1000.0,18540.133,0.0
1,1,1,2,0,0,0,0,0,1,70000.0,34.0,36019.6,35780.008,32617.688,32861.324,45262.41,47607.08,1900.0,2158.886,1521.9148,4303.204,5066.8335,6002.885
2,2,2,2,2,-1,2,2,2,1,60000.0,31.0,14626.9795,11987.409,18438.814,16694.582,16881.52,14323.128,2809.1846,7582.7515,0.0,1500.0,0.0,1005.17633
2,1,1,0,0,0,0,0,-1,1,320000.0,43.0,45728.156,16952.479,16823.068,10779.533,3688.053,19061.887,2178.9734,1307.6105,0.0,0.0,11558.237,1200.0
1,1,1,-1,-1,-1,-1,-1,-1,0,260000.0,33.112236,879.00415,727.50995,430.88992,1214.3842,978.3635,396.0,1000.0,704.5056,1281.7192,969.3549,804.2086,390.0
2,1,2,-2,-2,-2,-2,-2,-2,1,180000.0,26.0,3283.2695,5356.7114,1238.7383,1863.8812,4484.0576,3599.1108,4000.0,1799.175,1682.9158,2338.2488,3000.0,1874.0933
1,1,2,1,2,2,0,0,-1,0,310000.0,30.0,184326.69,175612.9,69488.9,30894.656,13306.034,2218.1616,4669.7124,0.0,1500.3689,2000.0,2500.0,4000.0
2,2,1,1,2,0,0,0,0,0,30000.0,52.0,16131.43,14815.747,15427.072,19081.357,18845.078,18724.09,0.0,3035.1084,6472.465,1396.5327,1122.5521,2297.9155
1,2,2,0,0,0,0,0,0,0,340000.0,30.0,11859.087,19782.975,69226.02,71328.05,46491.234,28794.12,11873.451,69929.87,4500.0,2076.1255,4000.0,3503.637
1,1,2,1,-2,-2,-2,-2,-2,1,220000.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,2,0,0,0,-2,-2,-2,0,210000.0,37.0,8232.969,7262.0586,0.0,0.0,0.0,0.0,1751.5386,0.0,0.0,0.0,0.0,2500.0
1,2,1,2,2,-2,-2,-2,-2,1,30000.0,60.0,2891.1482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1,2,0,0,2,0,0,1,60000.0,39.0,75939.53,78561.46,81734.56,81875.62,76963.58,78514.7,2600.0,5400.149,989.96155,3000.0,3000.0,3299.3286
2,2,1,0,0,0,0,0,0,0,80000.0,32.0,19522.67,18267.264,23537.307,20280.518,18645.262,19947.047,2478.4568,2107.3103,2010.8617,1000.0,1206.8148,4549.5903
1,3,2,0,0,0,0,0,0,0,50000.0,25.0,49433.97,48322.168,39547.785,34692.86,27525.69,27866.445,1836.4683,1500.0,1000.0,1005.6683,1000.0,902.63776
2,3,2,-1,-1,0,-1,-1,-1,0,80000.0,28.0,3920.1282,0.0,305.3205,0.0,1972.2976,862.01416,0.0,222.78842,0.0,2000.0,1000.0,669.944
1,2,2,0,0,0,0,0,0,0,50000.0,37.0,58151.473,51059.863,30372.803,16491.777,324.10602,1033.188,4079.9426,3205.8298,1200.8933,0.0,0.0,0.0
1,2,2,0,0,0,0,0,0,1,20000.0,22.0,18909.33,20891.479,22129.377,18804.396,10990.64,15210.475,1689.2571,1000.0,914.0549,682.7295,1000.0,902.67145
1,2,2,0,0,0,0,0,0,0,230000.0,39.0,186489.89,179664.83,179489.19,154958.47,139155.11,159479.56,7867.5005,13927.959,7000.0,7501.194,10000.0,12091.585
1,1,1,0,0,2,2,2,-1,1,140000.0,44.0,3049.5427,5419.5986,7739.256,7038.0815,1924.8292,5594.1294,2133.0327,1500.0,0.0,0.0,1990.3555,1000.0
2,2,1,-2,-2,-2,-2,-2,-1,0,80000.0,42.0,0.0,0.0,0.0,0.0,387.07706,9039.987,0.0,0.0,0.0,406.9962,6516.2163,396.8409
2,2,1,1,-2,-2,-2,-1,0,0,150000.0,36.0,0.0,0.0,0.0,0.0,2417.7415,10144.562,0.0,0.0,0.0,3347.973,1191.7681,2000.0
2,1,2,-1,2,2,-1,0,0,0,221178.33,37.0,1652.7522,8956.25,839.44415,18850.215,18256.672,17929.412,3001.7144,0.0,14540.95,0.0,4500.0,3626.6448
2,2,2,-2,-2,-2,-2,-2,-2,0,280000.0,34.0,0.0,0.0,0.0,305.8428,-140.96713,22350.203,0.0,0.0,540.6345,0.0,20012.12,1000.0
2,1,1,0,0,0,2,2,2,0,190000.0,39.0,104031.89,106253.836,122126.02,123130.516,128671.25,124446.46,3514.6465,9245.448,5072.5303,5000.0,5181.6,0.0
2,2,1,0,0,0,0,0,2,0,30000.0,33.0,21559.342,20105.262,15479.054,12744.4375,9556.861,3126.7893,1412.4058,1313.3668,1096.4102,1000.0,0.0,1268.3027
1,1,1,1,-2,-2,-2,-2,-2,1,370000.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,1,1,2,2,0,0,0,0,50000.0,27.0,48514.004,47577.758,45619.496,40076.64,38032.77,28050.357,0.0,1500.0,0.0,1200.0,2500.0,0.0
2,1,1,1,-1,-1,-1,-1,-1,0,180000.0,40.0,-136.01373,10208.225,3241.7166,998.1607,723.1622,0.0,6341.3164,2920.709,798.0535,800.3458,0.0,5000.0
2,2,2,0,0,0,0,0,0,0,30000.0,23.0,19759.592,21169.412,19200.129,20165.785,20304.422,19763.688,1738.8748,1534.777,1400.0,1347.5543,836.6897,1100.0
2,1,2,0,0,0,0,0,0,0,20000.0,29.0,23947.293,28573.365,25953.52,24656.807,21505.145,18672.15,2000.0,1500.0,1000.0,1000.0,656.2637,998.8352
2,2,2,-2,-2,-2,-2,-2,-2,0,30000.0,32.0,11400.704,7235.93,7621.929,1344.0144,6456.9443,5328.6475,4030.2507,2846.2397,2000.0,3000.0,4556.6963,4486.824
2,2,2,0,0,0,0,0,0,0,120000.0,36.0,23551.057,18623.11,14176.947,14649.915,12730.174,19226.246,2012.2903,1472.8839,1443.3655,439.86517,1117.0629,1615.9099
2,3,2,-2,-2,-2,-2,-2,-2,0,170000.0,40.0,391.22,3898.6729,20077.273,9356.392,1402.0198,7905.583,4300.0903,16006.973,11749.306,1000.0,6001.656,4337.1455
1,1,1,2,2,2,2,0,0,1,170000.0,41.0,118307.55,121901.29,126765.08,107361.45,88954.74,29192.014,8205.385,3684.6292,2000.0,3000.0,2000.0,2262.6506
2,2,2,-1,-1,-1,-1,0,0,1,120000.0,30.0,2511.08,820.8132,654.7045,1319.1614,9537.792,11901.958,1940.3643,326.0,1491.2035,5000.0,3303.3313,1000.0
2,2,2,1,2,2,-1,0,0,1,20000.0,22.0,5516.801,4914.129,390.0,698.4517,569.6432,0.0,0.0,1185.3701,1500.0,0.0,0.0,0.0
2,2,2,1,2,0,0,0,0,0,50000.0,26.0,66883.234,68725.7,59977.36,37039.758,33126.7,29034.408,0.0,2199.228,1921.3,1892.6305,2024.0529,2155.7126
2,1,0,-1,-1,-1,-1,-1,-1,0,150000.0,24.0,4014.9187,704.5525,509.22998,1570.816,2823.893,2938.6475,1200.0,1449.0145,2159.8206,5000.0,3300.3994,3403.5894
2,1,1,-2,-2,-2,-2,-2,-2,0,500000.0,39.0,26551.777,59630.543,19680.654,21071.568,41218.6,21877.102,139106.19,38675.23,20000.0,37219.92,11432.016,20000.0
2,2,2,0,0,0,0,0,0,0,310000.0,28.0,191860.42,196868.73,198461.36,189959.81,180481.34,163130.6,6001.0073,6848.9297,7975.771,5000.0,5303.036,8448.161
2,1,2,0,0,0,-1,0,0,0,180000.0,32.0,241203.31,189143.58,89666.33,48480.902,34264.508,39487.145,12975.911,10958.363,41810.33,5113.102,4000.5503,4548.301
2,2,2,0,0,0,0,0,0,0,30000.0,28.0,17605.475,17752.94,19094.725,20218.355,24847.535,21078.37,1500.9845,1609.8748,1786.7487,4000.0,1384.7761,1152.2589
1,2,1,0,0,0,0,0,0,0,200000.0,48.0,126820.18,131364.08,102938.414,73795.36,79752.26,70440.64,7065.2627,7926.5337,3500.0,3609.6057,2403.506,5000.0
2,1,2,2,0,0,0,0,2,0,360000.0,30.0,52144.47,91225.98,113392.5,93322.375,101583.91,3412.815,29372.264,50320.32,5000.0,5000.0,0.0,0.0
1,3,1,2,2,-2,-2,-2,-2,1,50000.0,53.0,1252.0262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2,0,-1,0,0,0,0,0,500000.0,32.0,65303.08,62333.12,92294.07,67328.2,59578.215,58870.72,26068.863,6000.0,2000.0,2000.0,7473.6675,6531.6987
2,1,2,0,0,0,0,0,0,0,170000.0,36.0,55023.766,48774.477,42440.188,18129.793,18170.783,835.6071,3352.6233,2000.0,0.0,0.0,0.0,10000.0
1,1,1,-1,-1,-1,-1,-1,-1,0,290000.0,37.0,3590.3801,3048.9038,0.0,780.0,1639.2554,946.8737,4356.427,0.0,904.2588,1118.4823,1045.0438,2013.3191
1,2,1,-1,-2,-1,0,-2,-2,0,150000.0,32.0,547.6087,0.0,35902.465,2371.751,0.0,0.0,0.0,144708.81,0.0,0.0,0.0,1891.9415
2,2,2,0,0,0,0,0,0,0,30000.0,23.0,43183.246,34158.73,32177.387,20112.432,17278.104,15247.618,2500.0,1900.257,1240.0717,1000.0,1000.0,1052.9663
2,2,2,0,0,0,0,0,0,0,360000.0,34.0,339703.75,290828.22,283575.88,189143.53,144349.75,90538.53,9529.45,9594.265,6519.7275,5000.0,5000.0,27877.652
2,3,2,0,0,0,0,0,0,0,300000.0,49.0,288568.0,308053.22,279958.2,243226.25,218699.7,227207.3,11594.397,10000.0,9394.704,8691.964,9541.416,10661.566
2,1,1,0,0,0,0,0,0,1,220000.0,26.0,87659.51,91480.05,89913.42,89738.53,50943.555,50745.625,4183.6045,4000.0,5000.0,3018.6807,3498.8862,3200.2393
2,2,1,3,2,0,0,0,0,0,130000.0,43.0,73745.58,71983.695,81176.28,82654.87,75770.17,59044.645,0.0,3277.735,3139.9993,2270.1548,3000.0,2000.0
1,1,2,0,0,0,0,0,0,0,500000.0,35.0,184397.66,112512.8,64256.125,8816.281,2181.5955,0.0,5581.447,4392.6235,1500.0,0.0,0.0,7794.246
2,2,2,0,0,0,0,0,0,0,170000.0,27.0,113460.49,123817.15,103680.76,118458.836,122154.92,111353.03,4374.1694,3198.492,8140.1597,4000.0,4382.0864,4964.577
2,2,1,1,2,2,2,0,0,0,10000.0,50.0,5975.712,6137.1665,4696.7837,5061.2974,1224.9753,0.0,0.0,3000.0,0.0,0.0,0.0,1500.0
1,2,1,1,2,0,0,0,-1,1,400000.0,34.0,18577.887,16971.486,17254.44,14292.688,13226.541,5474.739,0.0,2617.7463,276.85745,316.44965,2598.5056,107662.78
2,1,2,-1,-1,-1,-1,-1,-1,1,200000.0,29.0,551.50055,0.0,780.0,730.86304,0.0,135.08607,0.0,1134.2676,952.3827,0.0,0.0,3000.0
2,1,1,2,2,2,2,2,2,1,290000.0,46.0,199708.48,209240.72,205459.6,185798.28,185370.44,177917.75,7000.0,8903.741,0.0,10000.0,8000.0,0.0
2,3,2,0,0,0,0,0,0,0,84773.914,36.0,16675.252,12494.354,11484.525,7800.267,4614.124,5488.187,1049.6023,418.4593,0.0,0.0,0.0,465.63992
1,3,2,0,0,0,0,0,0,0,160000.0,48.0,9591.717,9233.639,8220.873,13236.954,16200.401,10163.535,1998.893,1397.2771,1500.0,8689.791,840.29913,5000.0
1,1,2,-1,-1,-1,-1,-1,-1,1,340000.0,43.0,257.90244,612.75574,780.0,576.68884,927.0696,538.8178,994.2418,396.15152,379.83093,517.55316,934.21265,15.425451
1,2,1,-1,-1,-1,-1,-1,0,0,100000.0,52.0,344.86105,910.0321,733.69635,3010.614,4762.5,6136.8633,499.02582,880.5835,2299.0242,2892.5186,777.7527,1876.8435
1,1,1,2,0,0,0,0,-2,1,100000.0,38.0,60187.582,64105.26,47955.88,16507.283,0.0,0.0,3377.5488,2897.9097,610.58215,0.0,0.0,0.0
1,3,1,0,0,0,0,0,0,0,20000.0,39.529255,26309.441,23174.85,19930.754,18602.566,7948.306,1009.57275,1500.0,822.234,1244.674,226.79677,1000.0,0.0
2,2,1,4,0,0,0,0,0,0,150000.0,27.0,193717.75,174268.67,171196.1,129791.79,106290.3,105179.53,7604.7007,9997.335,6123.068,4480.381,3472.1467,5000.0
1,3,1,-1,-1,-1,-1,-1,-1,0,281585.0,44.0,1331.6447,1278.9915,1196.079,935.099,0.0,483.8099,1325.0052,794.9656,936.78864,0.0,500.0,700.0
1,2,1,0,0,0,0,-2,-2,0,50000.0,45.0,24638.137,22738.371,25190.896,0.0,0.0,0.0,3000.0,2384.9558,0.0,0.0,0.0,0.0
2,2,2,2,2,2,2,2,0,1,50000.0,45.0,25924.29,24714.812,28846.387,29837.023,26042.418,18264.465,3846.2998,843.34717,2357.2324,0.0,0.0,994.4321
2,1,2,0,0,0,0,0,0,0,110000.0,24.0,78478.07,80280.36,80901.14,86738.96,73242.51,66755.59,3000.0,3007.6938,3995.9612,3000.0,2445.3237,3329.2727
2,2,2,0,0,-1,-1,-1,-1,0,30000.0,23.0,18879.135,3123.15,1037.5796,2003.3809,958.9041,638.1227,1128.0242,1500.0,1500.0,898.9987,476.41196,621.8519
1,1,1,-1,-1,-1,-1,-1,-1,0,160000.0,45.0,984.4977,1560.86,2281.9646,1105.1954,1000.4685,1237.9657,1618.3854,1970.3782,1500.0,1000.0,1101.8901,11903.202
2,2,2,0,0,0,0,0,0,0,300000.0,34.0,227883.97,241686.1,214580.67,147306.38,135857.14,138011.06,10545.024,9509.4375,9147.738,5808.271,7974.315,9992.015
1,2,2,-2,-2,-2,-2,-2,-2,0,300000.0,39.0,1358.7985,3177.2964,2194.93,6332.559,543.10944,2032.5248,3500.0,1800.0,5853.9087,500.0,1104.3611,1134.5385
2,2,1,2,2,2,2,0,0,1,150000.0,36.0,69892.27,68857.31,73931.9,74337.65,73933.97,77396.52,0.0,6251.611,0.0,3052.3066,3000.0,0.0
2,2,2,0,0,0,0,0,0,1,120000.0,25.0,80278.09,105107.44,107920.34,120329.19,41180.344,0.0,7598.463,3013.9868,2905.522,0.0,0.0,0.0
2,2,1,1,2,-1,-1,-1,0,0,20000.0,40.0,2408.5151,802.47485,1163.5815,2509.5417,2802.681,5222.518,0.0,3365.6995,2398.5203,2000.0,1393.7323,203.25385
1,3,2,0,0,0,0,0,0,1,30000.0,30.0,28221.611,19988.209,18436.045,9781.372,10789.349,7682.5767,1600.0,1300.0,2000.0,1724.0874,250.31375,708.5462
2,2,2,0,0,0,0,0,0,0,200000.0,29.0,196235.08,190006.31,165038.45,156593.38,152290.94,190707.25,8972.499,9178.332,12961.4,7745.689,13795.07,6388.164
2,1,2,0,0,0,0,0,0,0,160000.0,35.0,124550.234,111585.94,112925.555,113671.49,114560.305,110872.96,5000.0,4484.97,4406.3516,6983.581,6224.1914,12106.849
1,3,2,0,0,0,0,0,0,0,100000.0,40.0,86759.03,86263.8,104120.03,100372.33,107763.44,98715.95,5000.0,4000.0,4000.0,4619.657,3200.0,2000.0
2,1,1,1,2,2,0,0,2,0,130000.0,53.0,31248.23,35632.94,29084.43,35282.035,46854.207,0.0,2000.8417,607.64923,3552.0493,5520.6753,0.0,0.0
1,2,1,0,0,2,2,0,0,0,180000.0,35.42547,41524.625,45247.863,44795.562,38883.438,30670.402,29046.99,6332.113,2000.0,2379.8398,2000.0,2000.0,1000.0
1,1,1,0,0,0,0,-1,0,1,360000.0,48.0,14915.786,17464.707,10345.505,2510.6233,23652.598,637637.75,2589.835,2079.134,1531.8439,14939.31,411504.62,93879.61
2,2,2,0,0,0,0,0,0,0,80000.0,28.0,48725.055,47135.434,49193.332,44943.152,44321.234,47985.74,2500.0,2315.3796,2000.0,2000.0,1764.5461,2500.0
1,1,1,0,0,0,0,-1,-1,0,50000.0,33.0,19263.004,14559.679,18538.941,16005.521,10650.005,12847.241,2000.0,5000.0,1507.4492,10000.0,4081.5618,1000.0
1,1,2,0,0,0,0,0,0,0,410000.0,31.0,379974.75,392748.34,406227.8,400757.84,425985.5,461113.78,15932.765,14019.094,15008.565,16419.314,19113.184,33606.277
2,3,2,0,0,2,0,0,0,0,10000.0,43.0,3591.3933,4931.7935,5677.9917,9416.348,8033.6655,5060.18,2988.2795,0.0,2429.4783,0.0,700.0,0.0
2,2,2,0,0,0,0,0,-1,0,50000.0,23.0,8138.7056,8740.0205,9931.981,5316.2744,1918.2886,185.16891,1254.635,1208.6418,4.1749372,0.0,725.36884,712.37714
2,3,2,0,0,0,0,0,0,0,220000.0,40.0,262349.28,230752.86,239486.83,238413.11,232719.56,214501.23,10846.534,10063.299,10040.793,8780.059,9635.028,9200.712
2,3,2,0,0,0,0,0,0,0,100000.0,41.0,131834.95,92817.02,74723.914,53706.855,40608.617,39830.56,2493.7317,2163.199,1580.5038,1727.3695,1500.0,2793.9868
2,2,2,0,0,0,0,0,0,0,80000.0,31.0,44022.914,45355.176,29941.008,28952.096,28226.52,28010.707,2279.9136,2000.0,2091.358,1000.0,1148.2513,1338.968
2,3,1,0,0,0,0,0,0,0,80000.0,64.41746,49569.65,52142.707,47602.254,54075.535,50899.863,57720.77,2125.7595,2946.426,1949.1656,2000.0,2000.0,1748.625
1,2,2,0,0,0,0,0,0,0,80000.0,35.0,38329.64,34713.984,35915.582,29535.656,28876.56,28181.254,2000.0,2090.5193,2302.6807,1200.0,2000.0,1000.0
1,2,1,0,0,0,0,0,0,0,130000.0,73.84895,95819.51,106300.84,108464.45,76332.32,89097.53,54426.37,5000.0,6000.0,3116.9412,2699.562,4188.83,3500.0
2,1,2,1,-1,-1,2,0,0,1,170000.0,43.0,0.0,1644.2678,18941.283,12504.999,18455.164,13412.222,2003.7139,10624.363,1246.348,2000.0,1021.7736,1881.0774
